"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
23,0.503225272395111,0.50416850296367,0.537173079210219,0.543315041569179,0.607581920050512,0.510922463004377,0.537173079211286,0.543315041569181,0.4920151246691,0.499770832342921
24,0.472082180967887,0.47347760105874,0.518177087112946,0.519600963379225,0.614234132022003,0.473070942007677,0.518177087113795,0.519600963379218,0.471465810031881,0.470853122139838
25,0.53511058294019,0.532193055938559,0.557835619062414,0.558373699896368,0.6538014715522,0.521294540024464,0.557835619062768,0.558373699896374,0.53232114118758,0.531731327648326
26,0.454092706010092,0.459934020384655,0.486523399289494,0.494143036603749,0.55268958356401,0.459416362201957,0.486523399290762,0.494143036603762,0.45666408799173,0.465734004464398
27,0.479637244675627,0.479196429976022,0.513730851041239,0.512348203643644,0.62504243230737,0.484615799985517,0.513730851042275,0.512348203643644,0.489533194386088,0.489361544983818
28,0.484596311539846,0.485511526319374,0.518724789556741,0.522776965662469,0.656258943955006,0.468955290284747,0.518724789557796,0.52277696566247,0.489645841246232,0.493759801674242
29,0.468806309785503,0.468481761421833,0.495086855347317,0.496100504195714,0.592520452512,0.457963098379905,0.495086855348531,0.496100504195708,0.462208699264448,0.463074973449209
30,0.49401140378822,0.496000188837678,0.529234765023296,0.538364560492203,0.614528086068132,0.505912130931851,0.529234765024178,0.538364560492208,0.499796570714453,0.510008889476068
31,0.476893172033116,0.468194434901129,0.509644960888672,0.494560912469659,0.633711746178651,0.437554562025341,0.509644960889912,0.494560912469655,0.465352914678337,0.447438404954769
32,0.51774635043181,0.51218587741423,0.541632085729159,0.541191390043999,0.654835197317417,0.507419892582948,0.541632085730164,0.541191390044004,0.516355387515445,0.515540535307536
33,0.504594447172783,0.503868956149655,0.542413728044917,0.540787455961227,0.634140870389375,0.498958535123465,0.542413728045991,0.540787455961219,0.509859652792621,0.505525120369325
34,0.503016933711633,0.498186162329722,0.530902038966286,0.52888225176434,0.632712902191955,0.495003186589476,0.530902038966678,0.52888225176434,0.495567396439892,0.495607606255077
35,0.506428867933665,0.511788813627128,0.54000324573343,0.547745726851425,0.560112107013481,0.515123373035751,0.540003245734472,0.547745726851415,0.506563510648763,0.513918973224538
36,0.518016106722645,0.523680746887772,0.535110778522602,0.544607977264927,0.607635907702717,0.509959612301044,0.535110778523575,0.544607977264933,0.518069307112052,0.527845070847601
37,0.508759544738492,0.497073921088407,0.534340500457537,0.523647899770274,0.584716579938668,0.481220454220262,0.534340500458712,0.523647899770261,0.499657275236002,0.486403619622116
38,0.499002725215216,0.493057060003064,0.528351850124547,0.520055238532343,0.554872539684527,0.487540697935231,0.528351850125685,0.520055238532334,0.499593783622207,0.490663661596932
39,0.510027049032634,0.519635024234518,0.549566710779456,0.554041814604906,0.620371962823922,0.52598802175452,0.549566710780527,0.554041814604911,0.517096600516431,0.522551906670971
40,0.508875199198891,0.50185550574357,0.547514418109284,0.543097111471737,0.648566338186621,0.499718610250136,0.547514418110355,0.543097111471732,0.504117296734388,0.497574605803197
41,0.490820168743942,0.489963424148175,0.513393502962591,0.513901308350679,0.611133413482754,0.486478645333015,0.513393502963717,0.513901308350673,0.48554331203715,0.486118763150104
42,0.49916604752685,0.504015721658619,0.50658934758125,0.51219855058341,0.666517518415565,0.475548877143624,0.506589347581836,0.512198550583408,0.491314548465787,0.497061751848138
43,0.509741432759406,0.496401940516533,0.551230126886461,0.534510805339648,0.622876515530672,0.498244975426644,0.551230126887461,0.534510805339641,0.521068042186824,0.501718194040939
44,0.519162029848089,0.512229081417666,0.545474598575679,0.536308960416675,0.627287195173742,0.502095729603087,0.545474598576749,0.536308960416692,0.511935910169721,0.500892911542335
45,0.516481738379032,0.526470613420489,0.560647167617698,0.575203724246896,0.613371084195951,0.543584581083022,0.560647167618667,0.575203724246893,0.513641698809153,0.533521064917141
46,0.486166283031126,0.490015040416871,0.513597798961803,0.515817134461402,0.655757854893607,0.468306780529259,0.513597798962919,0.51581713446141,0.49241371210152,0.493408562252881
47,0.489339939887094,0.489063311921945,0.531174451050163,0.523604692852227,0.541801873900838,0.477511409490987,0.531174451051295,0.523604692852227,0.489901091751393,0.482103492475968
48,0.494307823766337,0.493414765381029,0.528087875588614,0.524334622397028,0.63143782669367,0.488134561103179,0.528087875589729,0.524334622397036,0.495993545397743,0.492599644576406
49,0.468831848350601,0.468242503523874,0.496360309225459,0.492246426300861,0.58503946949578,0.443980714697292,0.496360309226519,0.492246426300864,0.463616635122374,0.458795695250499
50,0.483984677082623,0.489104836931128,0.489803775105623,0.500446355170322,0.639196096945412,0.455876788004687,0.489803775105985,0.500446355170336,0.465727994487961,0.476722365390646
