"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.484994212862548,0.484347295924334
2,0.481766000678519,0.481142156089391
3,0.482157278934542,0.493505201129335
4,0.504603990783753,0.498869993697479
5,0.481305389262577,0.473604262397787
6,0.496540541399631,0.500319026904583
7,0.477978372759877,0.490703856669304
8,0.480385835301883,0.479932766062924
9,0.501707676240358,0.507290610790839
10,0.498187785490101,0.491142313304311
11,0.479679275431159,0.47801921201491
12,0.499030857939514,0.506614756298821
13,0.464454077854047,0.461687487681255
14,0.499626255741221,0.495818004966823
15,0.514332972470255,0.508017688572146
16,0.481740502544608,0.479028392156439
17,0.495229405133022,0.480906145941924
18,0.529094302022565,0.520944457351471
19,0.485953236585622,0.489215758829946
20,0.54356508257182,0.550165788369946
21,0.505507854361465,0.505916410689444
22,0.485661107184578,0.495156714661127
23,0.516195793083978,0.501930467566877
24,0.536584418443455,0.532700985431783
25,0.492160921654589,0.495644221221966
26,0.559647212876854,0.554490469498895
27,0.494778416751477,0.491982803139825
28,0.46757756486235,0.468777381659416
29,0.492114835057547,0.500722381581802
30,0.489771049521433,0.492319301749852
31,0.522705637722537,0.514740781120928
32,0.501972942315414,0.493173924830226
33,0.503679197328294,0.50325858513801
34,0.502187215328644,0.50867877519798
35,0.493379456369512,0.494285895356269
36,0.53121879125416,0.526598836110339
37,0.484481698891782,0.486959518804809
38,0.506008406306363,0.503024534201634
39,0.51256826377717,0.511094359200013
40,0.509028596753848,0.517836569771383
41,0.491772135668686,0.499543812943307
42,0.475112376832756,0.477851277183165
43,0.492181579303242,0.486864395173567
44,0.51234702011856,0.505096708679941
45,0.460936753017435,0.47378013302278
46,0.495795823177872,0.508415387580097
47,0.47024258705616,0.475772538523909
48,0.520876480708916,0.517901406937128
49,0.503642745160591,0.508876023655041
50,0.538503528690451,0.533360285113802
