"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.529752745418461,0.537958988587867
2,0.513667260922659,0.52502199859917
3,0.441725844991915,0.433729955048791
4,0.455411048047101,0.463373855555215
5,0.478012139282825,0.467304846686528
6,0.549200268232846,0.541257535945234
7,0.527102977657597,0.532463023511905
8,0.470274727688559,0.464942381725015
9,0.48504288897148,0.482697978566406
10,0.508014694761936,0.516209819024716
11,0.505615416434369,0.505044432309442
12,0.516281678106966,0.540144871008606
13,0.513685551164156,0.512008921463958
14,0.52276122591416,0.524210498036705
15,0.505287313050422,0.509196294280928
16,0.510588571232916,0.512552257022708
17,0.461125646165767,0.468061361862913
18,0.466884622638693,0.476153927090013
19,0.507432529921336,0.513835616954318
20,0.453121441007306,0.457799038575825
21,0.509437590243472,0.507514747024968
22,0.505000540222536,0.501378787105808
23,0.523038378961679,0.520335119988687
24,0.475327103700565,0.471464951541257
25,0.450471371712712,0.44135822016361
26,0.513779328338203,0.519445720351651
27,0.512414200530051,0.513660122339215
28,0.501792057994214,0.49128683054905
29,0.514351173904967,0.514352279021854
30,0.503540764620823,0.509794031557267
31,0.500825242580309,0.502973998630683
32,0.497605937484709,0.51251443021377
33,0.519427179545588,0.527229378747764
34,0.497906864555526,0.500360014936428
35,0.489713113838172,0.485859425130592
36,0.454916042725253,0.459013619381543
37,0.552349653409571,0.532180132288641
38,0.500299050068344,0.51461900115959
39,0.490845967498452,0.488657693674891
40,0.4853089672072,0.502247545975843
41,0.52215505539087,0.520659380479335
42,0.50783317173094,0.506882365962743
43,0.511944727075847,0.515539758981061
44,0.499728883085133,0.504335676744289
45,0.485752889844803,0.505022457798729
46,0.512923290522023,0.508034374688208
47,0.488373226939148,0.490303144358415
48,0.480855191415808,0.480085749180195
49,0.525629109181029,0.530682372780349
50,0.494238132484182,0.497209773580319
