"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.523115094066451,0.521247034720605,0.546013101779817,0.551202475588508,0.538800424237782,0.259958823359919,0.499451227844712,0.0756329630570081,0.53051806804607,-0.00893454994467446,0.508377679974766,-0.0712131130160418
2,0.47568632971255,0.48238538975222,0.474773465976561,0.486118348667766,0.460171488500011,0.0659206934135645,0.408477115484606,-0.834280875642941,0.448758172059645,-1.08759331803445,0.45214303961359,-1.05191293622765
3,0.481409882941415,0.485061164488983,0.515628539461833,0.5215175028485,0.499200990443462,0.193301741023404,0.459081857400979,-0.0337583513571666,0.491367760527343,-0.156682483219225,0.476060852939174,-0.215178473967458
4,0.520286741616407,0.527814096145206,0.536003244082805,0.549156142641026,0.536002500693488,0.359369348619808,0.506860034584232,0.0763337978181264,0.524880906401543,0.0330881106788985,0.518812919421474,0.0132563149044088
5,0.508529057100889,0.509200116316644,0.520118256618806,0.520930151463533,0.506212031026202,0.206319017134591,0.471244526004199,-0.200639398616071,0.496267502460231,-0.28526292959719,0.506411777854343,-0.243226413016034
6,0.524899605094985,0.526508654855694,0.569223031848785,0.568317340612749,0.58849432310905,0.275339879488429,0.543627000291843,-1.1857948454673,0.567661504519883,-1.47710630680137,0.53910420913665,-2.19426847974797
7,0.484700240036233,0.478443641707208,0.506517684643756,0.504735493934203,0.492824136103411,0.0537396443267196,0.440477547253375,-0.702115265197091,0.481036485629956,-0.947311599066267,0.481235319845496,-0.945511384475258
8,0.525304879950001,0.523697514843546,0.560551037037655,0.554700554036553,0.556701759450186,0.329661682920141,0.523107119283759,0.101265413198777,0.547535183108838,0.0210987953229654,0.527251751679753,-0.0444913818356441
9,0.516926392768917,0.513505880817884,0.529582000599949,0.531394080273016,0.527010223372256,0.138678505660917,0.479328936817294,-0.774476240088662,0.511651603584141,-0.94636259738978,0.512970560954544,-0.933739624607313
10,0.454585122748346,0.46097655811862,0.49293944184663,0.500664879860289,0.475491711195474,0.239408330511369,0.436080511222649,0.0618605290036373,0.468463328045156,-0.0389841710434464,0.449170998473246,-0.0988928600049495
11,0.489044854409009,0.48907926501637,0.515534521590778,0.514253195267008,0.507382514961928,0.281284436074302,0.472397374261726,-0.164816538328949,0.49708883405957,-0.256205593707453,0.498424407053231,-0.249455729477306
12,0.518655892831066,0.519288575072691,0.542749134361014,0.545766737853357,0.53214154493495,0.277412468249708,0.491192577731847,-0.0108916573619393,0.522611627433275,-0.0983525570921135,0.522972457714976,-0.0970914998391577
13,0.544322848728265,0.546493735710762,0.584585889679969,0.586529081965983,0.581628412674362,0.271880029861911,0.532851998109049,-0.0127402144607491,0.571259067329982,-0.1111051159845,0.559527224258114,-0.150876475043086
14,0.4814811284795,0.485129188134186,0.523004845144523,0.525742532426916,0.520382190874211,0.182053620557369,0.468415479720041,-0.450912452613795,0.506905692752317,-0.649142639756728,0.48728535667827,-0.815752163934726
15,0.501555722369921,0.505817432628688,0.526625989639956,0.530749184932783,0.514069702958969,0.284297640594307,0.47810908092056,0.0767937744697769,0.506269219279273,-0.0100002544545119,0.495662776658808,-0.0430630138151824
16,0.490757091167248,0.497962776949489,0.514028472182766,0.524139390074834,0.491877800151506,0.179052852667237,0.449494688172306,-0.111196048243796,0.484482234031162,-0.234526846500449,0.487959736038835,-0.221214088893236
17,0.516956186799901,0.510876870565713,0.555897178296968,0.552025280770825,0.548085936776946,0.274731242884786,0.510021115013016,-0.133436714353022,0.537899538287123,-0.249222029077588,0.531730672147151,-0.279030100414864
18,0.516603541477475,0.514199792320372,0.546779911754769,0.537303391914763,0.545862956285814,0.332825815556167,0.514391376967001,-0.0138448236212747,0.53460754875237,-0.0880544477629948,0.522047052304172,-0.140871496511149
19,0.497104508593136,0.490755217507956,0.52218615523922,0.514389998994673,0.504612472567053,0.131124237625177,0.45747011277265,-0.138393188104007,0.49662149504463,-0.26742972667113,0.491044958615157,-0.289597414693467
20,0.490049644578323,0.491826492594299,0.502491570848012,0.502538838922344,0.496940928180933,0.0825787170290447,0.442415428423542,-1.1963535056794,0.482468813567673,-1.54191121543855,0.478810390116653,-1.59700708092262
21,0.473918638500705,0.481702363116681,0.506218870471181,0.516558737008309,0.499036761297645,0.18163644102893,0.460585057299424,-0.417928478621912,0.486340158091612,-0.568091737651095,0.475565084760246,-0.647280981440441
22,0.485046477786508,0.490370110438849,0.502035027205453,0.506010255900491,0.489767048296589,0.156407929079242,0.444689229367022,-0.380153104726922,0.478530855266056,-0.553668193141986,0.471144114314522,-0.600022139371098
23,0.473760099822851,0.468066894405439,0.498861579873009,0.497506502750803,0.494026851696941,0.160151295051298,0.449637109511602,-0.530815764827173,0.480836859073566,-0.746786749060302,0.461238161716132,-0.911645588099981
24,0.507100505174475,0.506211075829268,0.52389756698428,0.523483447192061,0.514869619447169,0.144078441137354,0.46775438452292,-0.391109628851741,0.503305304556051,-0.565601870522878,0.49811508825888,-0.596285101626459
25,0.515918767135873,0.508563014527194,0.556669255690177,0.555313329216836,0.558917508480714,0.301499455786618,0.52174334713281,-0.0925790249958216,0.546812408240574,-0.194286181938252,0.522746743666572,-0.310426606789628
26,0.426600610677516,0.430080099229789,0.4611169577711,0.46266664462048,0.458522561672447,0.171878299095338,0.419710947702342,-0.756626154614503,0.443702763086414,-0.93062232816704,0.431338506380138,-1.06217544217775
27,0.512339850972683,0.510665412139565,0.547120144886827,0.546102079567369,0.537201060863162,0.149422652244529,0.488302095178175,-0.258903935890936,0.526785070693011,-0.428403323003019,0.516990774580694,-0.478706100629027
28,0.489591822927963,0.488413985564636,0.500918889625057,0.501283003516331,0.490087798745381,0.0966233348530395,0.437060184929068,-0.586813328766141,0.477768703807616,-0.837459809289007,0.464923313801022,-0.949278299167552
29,0.484151022932171,0.476786864088337,0.524137347260204,0.523356031938353,0.518104093712926,0.231586800602854,0.476857943261724,-0.174565314524842,0.506582690559636,-0.312192728871046,0.485555442227617,-0.416456475179515
30,0.509840563326682,0.510909310459819,0.512421500677498,0.518221376909713,0.502433087626478,0.147002828047215,0.455707483456005,-0.3621381299874,0.491081130478738,-0.501561737881534,0.487347320395441,-0.524298698776081
31,0.49450704248084,0.501946126694142,0.537744072393799,0.54509348872954,0.525819346554083,0.21730075833103,0.481841123086578,0.0261142830554846,0.518397693930122,-0.0906603116640763,0.497222779525593,-0.158017272883298
32,0.501222447094921,0.490045991413209,0.527398666278539,0.517236318616827,0.528839002789163,0.226652938104329,0.487930857478341,-0.481857866945,0.514064358090023,-0.634753052994485,0.499012685860369,-0.753675641436341
33,0.500370438291604,0.508105228665708,0.540026057088793,0.540440772886285,0.522683786850482,0.157725664136307,0.473891444143886,-0.153542494720629,0.514690043799033,-0.348876491417181,0.501504889879612,-0.410155609994815
34,0.488327641645464,0.496867412604772,0.520831766078387,0.534066913104585,0.507638873590026,0.225614257432711,0.472480522567364,-0.040585604708324,0.499254077764414,-0.152790068417949,0.48088782199251,-0.222325963986444
35,0.473228369582979,0.476157216987125,0.501957918608421,0.501349126056116,0.501110175821022,0.17531473052228,0.455462603269575,-0.561874449121001,0.486842334501109,-0.741467139102247,0.471011163774546,-0.876742267601348
36,0.5208171181942,0.523427924941785,0.548326769237394,0.552217620582969,0.538062527704786,0.216288685795821,0.493704623563383,-0.130451934554283,0.528053471045251,-0.230900947176722,0.52921899662729,-0.226304742407962
37,0.508811654013548,0.525419949648285,0.544713861830179,0.559552630798395,0.529730039235031,0.252104440205579,0.486550685722664,0.000135925424591066,0.521771135930348,-0.117787347806312,0.512144644981208,-0.151943345494427
38,0.481618954194467,0.487617867952386,0.510175781242668,0.510914814990854,0.48790826724038,0.0872087623888895,0.436733416100233,-0.0556132425119769,0.482452622160743,-0.184790540092892,0.474586624490064,-0.209567802848438
39,0.480167179587841,0.478773689202982,0.52972268004392,0.523145576647546,0.511824925992957,0.195785642279899,0.467956586214957,-0.0579834345148853,0.504075704145068,-0.199595400059476,0.485832709843588,-0.267342429369624
40,0.515379528783569,0.514812284246518,0.545635662682583,0.542075041959593,0.539885473820425,0.290252696564847,0.502681622149737,0.0659218902445978,0.531007471623353,-0.0237227304573997,0.512468693449168,-0.0904202067655813
41,0.501114416789824,0.507131490384932,0.525789836615058,0.531872082637384,0.516462561024542,0.274780426927628,0.479836161317128,0.00716871979003142,0.507472773918898,-0.0705352127054195,0.504461477962397,-0.0816713438875982
42,0.505533790990894,0.506025923538299,0.550427977677306,0.552081526330829,0.546655294482851,0.260347943591658,0.506061986155683,-0.208715426239791,0.535203697354518,-0.362968114129939,0.513803884330674,-0.489612358116941
43,0.505095434260522,0.512170600014981,0.520863918960768,0.521309624981667,0.516564982172827,0.198342962454267,0.475504838662973,-0.332677865300435,0.503824361020103,-0.454279636517647,0.493928239718751,-0.512128529955038
44,0.492973146179827,0.501398107137527,0.528418214983633,0.534358791916393,0.511548222042221,0.234576251446594,0.470406744167182,0.0935327285548079,0.505368142849111,0.0110749952579701,0.499087781912801,-0.00605446929127273
45,0.499986129175221,0.495614783059855,0.532314733213011,0.525654380237818,0.521200843561328,0.230715268222815,0.481927437151529,-0.199970614775218,0.51123619810117,-0.304777571692094,0.513763838559174,-0.292299579027344
46,0.505223629815139,0.511382820551719,0.559839295161487,0.562776553740076,0.55275590244165,0.297134685645005,0.515561252503191,0.0715862129447916,0.543950818434151,-0.0130940804857291,0.527442981485293,-0.0676096693322443
47,0.526543475272077,0.520416332743026,0.551363168015104,0.548867654650718,0.539788824700428,0.221168550798986,0.498278662632233,-0.199775806196742,0.529775265346584,-0.3491924419892,0.52222286578326,-0.386493213285346
48,0.506092675593744,0.502675696449443,0.531616906944991,0.531916699165058,0.53529051308191,0.315205596952616,0.499858597439694,-0.0502370467927227,0.522408639999525,-0.125819175024403,0.503982799453107,-0.201632570927349
49,0.48818763804304,0.491379050765031,0.512186058819163,0.517071641456316,0.509708665757962,0.182132756676539,0.467018551790395,-0.703498779426554,0.494754870056524,-0.938383569508246,0.481456594221046,-1.08280156060411
50,0.511510735905794,0.508837497496138,0.539235630567454,0.536806384925999,0.532493434312301,0.234596871286559,0.487777684613821,-0.135600175309531,0.521517276049509,-0.249999996924765,0.511431345301256,-0.29487078211181
