"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.489042094097816,0.490746049701086
2,0.521300923189151,0.531513925216067
3,0.53982757525286,0.526715978697036
4,0.473521754469105,0.480239618050928
5,0.516067622067973,0.514519229996418
6,0.503358924055877,0.504815775268918
7,0.508304701296997,0.517885832384824
8,0.513012673114342,0.511597760584772
9,0.484354852215028,0.499512536380581
10,0.473172608860735,0.475427707169982
11,0.474867824358396,0.482862922354666
12,0.477915422379678,0.481136086359699
13,0.452959534553094,0.449245195948766
14,0.511185838872638,0.50962380224181
15,0.480351054109575,0.479680464417379
16,0.452745219545062,0.454749633727667
17,0.523887742516848,0.523593199623536
18,0.54625362870245,0.550506858699141
19,0.506863464421092,0.504393744845504
20,0.512599418748179,0.504768062788984
21,0.513502268598471,0.510837659682104
22,0.497203907638774,0.506806845124252
23,0.520114833795814,0.509760547187666
24,0.483528235626975,0.478576017843416
25,0.501735831241751,0.492748507889437
26,0.504202371745248,0.515525009020666
27,0.510153090229872,0.514875733750492
28,0.474163911054501,0.475043403532446
29,0.523520625209911,0.516365888775021
30,0.469183517461821,0.459871749453694
31,0.503048340596003,0.502004731811251
32,0.49353799391656,0.489367345322176
33,0.503778604978514,0.502654004222101
34,0.479121166427446,0.487649407270213
35,0.471178087967341,0.47839711937707
36,0.524886174504219,0.520623051379226
37,0.497214655139169,0.492922169950475
38,0.508679571955644,0.506500470092193
39,0.503339123696043,0.50379890660224
40,0.497113064580719,0.494505918139513
41,0.505111985207822,0.507168422705211
42,0.477138971156706,0.478654536588343
43,0.488082113754219,0.499700804485906
44,0.507937171748191,0.503381654441756
45,0.518759196740499,0.510478350005051
46,0.532239207276901,0.529362777998654
47,0.53971364284341,0.539364460860676
48,0.490477325660326,0.488816241827121
49,0.511947855240571,0.514960722672643
50,0.543103510831842,0.541666815629129
