"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.488498224178421,0.490549646222458,0.516369627426368,0.51999096512208,0.513211720437797,0.202227004675084,0.47138175391496,-0.495199934736702,0.499624541007545,-0.651381756617621,0.491337331498289,-0.716501402859415
2,0.508445353546237,0.517238655640719,0.533882888933632,0.538643036136208,0.516100121594871,0.253946020926322,0.479872503759056,0.0840985995569251,0.509588442017448,0.013730146441772,0.514999594210952,0.0281339325604358
3,0.513917058730409,0.508957463070014,0.528795163105152,0.527362564004825,0.528990743634165,0.252608359826414,0.490508163643427,-0.316521984408766,0.514674942545313,-0.380915138702659,0.520428071531293,-0.349515023513706
4,0.516473733584944,0.512115616959977,0.53231465284093,0.529323388052069,0.514102328098314,0.287114737399065,0.48256900167696,0.0896174314280291,0.507080220785887,0.0127026158204718,0.516326896966992,0.0406946687878371
5,0.518205225335378,0.518916031118593,0.542885023096496,0.545557510586764,0.530237257506395,0.219547726513046,0.49301543140694,-0.248361672874976,0.519601200523634,-0.378382055384393,0.518022134675155,-0.387266231080173
6,0.483752319974947,0.485751473320245,0.509219785903259,0.510460703070311,0.508091904302396,0.216219989898078,0.465471310354576,-0.235786297637784,0.495269786361079,-0.359923793907009,0.477556892625832,-0.457866483876376
7,0.537529815599217,0.531357322266336,0.565128723346743,0.557392452850677,0.552926342822138,0.248811772632995,0.512572324777452,0.0835681224323025,0.546007061807897,-0.0117442512521551,0.535091788260322,-0.0444611586634138
8,0.506651706398927,0.516895160620135,0.552503299649682,0.565447118824269,0.548229858374884,0.243648918120925,0.502785373304783,-0.19489351824213,0.536085894199238,-0.385812419129925,0.511900874052246,-0.526660631698943
9,0.492612313959252,0.488710125197931,0.535406589547741,0.52700288381626,0.524347932207949,0.292045789160051,0.488757532332409,0.0988550834863531,0.516520569641591,0.0232540575101788,0.506753208971016,-0.00410516495598601
10,0.530154140667796,0.527105853748857,0.543133901325979,0.543809122076387,0.531614055933523,0.239493621354514,0.490612180507359,-0.0243410241585544,0.522706602366278,-0.108754568301459,0.518661466204493,-0.12336556598773
11,0.473875873137838,0.470737259534757,0.513347334400342,0.511995451326344,0.501530765083279,0.18794971588282,0.460416560850436,-0.254572773758357,0.491178543576416,-0.435238459906141,0.471363808387555,-0.552379572585753
12,0.534661693818055,0.530720744859036,0.568229172722317,0.563549429667122,0.569761638480904,0.15731690266013,0.517742959344465,-0.423398304116265,0.55620553997684,-0.576291016788516,0.546429350676422,-0.641155639633581
13,0.487602129750384,0.495632261390806,0.535057621651968,0.544135760223835,0.524056699702685,0.0825211835666989,0.465005405965244,-0.407962911846076,0.513383347372074,-0.784354189480043,0.484514518777365,-1.00685354039542
14,0.4832848332867,0.488981245713419,0.490807518675328,0.49887997723979,0.480122524625641,0.237856969635218,0.447448551016946,-0.122279432536442,0.470365177352781,-0.206970784439805,0.470631966235163,-0.205891759345256
15,0.508383440648703,0.50840695854025,0.546336428578639,0.543970400047065,0.522110633998163,0.197347237215563,0.481785625674515,0.0518359605170597,0.516309267848776,-0.0705757208056661,0.509463690080495,-0.0927936901990707
16,0.515396762292623,0.509633255739226,0.568874750565341,0.562289808516162,0.553948013158163,0.106871150732865,0.496642220073213,-0.242528205165293,0.544970148028656,-0.463448217012018,0.530007790475964,-0.530972989945635
17,0.521129802620343,0.51656458989099,0.541186399525995,0.536049830863414,0.545986650975362,0.267803191584742,0.508485988317844,-0.358763215119761,0.530433262854884,-0.449949667445245,0.523195684490015,-0.494680463602709
18,0.521774062683177,0.511714195609075,0.553216934733648,0.548557542114513,0.54529997909151,0.230700861795718,0.503439657610786,-0.0558376431901833,0.53569945104477,-0.178425061428456,0.519892666655033,-0.240817614689791
19,0.511491108853813,0.518942558942146,0.531151115042332,0.543923711620761,0.525602605528122,0.293429947868439,0.490169535458524,-0.0483165592924617,0.515267257684099,-0.127338430213408,0.506070734734776,-0.164045706027135
20,0.511367237671073,0.517473935240925,0.521563889248142,0.529614556664324,0.514806501526046,0.185224901040026,0.476222144029606,-0.87721302767894,0.500896147547818,-1.10084708922204,0.5016044745959,-1.09098703055007
21,0.493320568803834,0.495911587102998,0.49620380002838,0.50095729682827,0.477798048544065,0.0652948071446647,0.429859771315312,-0.72183095109247,0.466741758528319,-0.964760154259927,0.473192819094059,-0.905560432351287
22,0.530722631605923,0.525717135882703,0.578101822819947,0.569829028167183,0.572119914505477,0.0945952915317332,0.515620197490402,-0.680609291689093,0.559180710182299,-1.00618372275255,0.545966689658917,-1.12567806256805
23,0.48480809195033,0.488705758130631,0.514305395534399,0.517652817526822,0.515341781690642,0.231487158523832,0.476899764672811,-0.288957720495807,0.501210240035846,-0.404785371254058,0.479626015542913,-0.533886665629825
24,0.550783942735147,0.551396553063854,0.582360094667856,0.579473467761912,0.575771169579828,0.331349925806815,0.53416229313953,0.238879288953783,0.56980753122834,0.166799413988189,0.550213696011724,0.124618323442984
25,0.513774549852685,0.511277686695161,0.542912118312514,0.544479470693028,0.539470548041219,0.251533132411994,0.502719987838371,-0.210612065196408,0.527695783496329,-0.33506679876188,0.510873976075573,-0.427312015700591
26,0.514578897603244,0.504563365770837,0.549662246305505,0.550210133770224,0.549860901832565,0.238806818385664,0.508173907752836,-0.201367664434066,0.538122616829324,-0.396466151489714,0.498163707810121,-0.670361479761944
27,0.537435631329065,0.546212942340918,0.566782126961666,0.578384556222687,0.569299642023884,0.319596677672582,0.532324634895561,0.0132238938784672,0.557772272547745,-0.0760595720314847,0.535397824591675,-0.164582526063079
28,0.456417010867277,0.46398647405742,0.496344214217316,0.506289397058486,0.491011891421121,0.170390965437866,0.447271148318445,-0.472978920795078,0.477690411088121,-0.670838712963933,0.452443360218078,-0.870872857679945
29,0.448723172909603,0.45578331023396,0.501070604103697,0.507582731715697,0.489007972781845,0.179357601040261,0.444634004467757,-0.227491304720646,0.478638748274691,-0.390668043515942,0.45582543839124,-0.510021251159186
30,0.486249483378367,0.483928596361609,0.508161378133144,0.50512921292262,0.503452533034394,0.150370074000636,0.454611564267833,-0.496865049190702,0.490099900902178,-0.669198695392943,0.479802063605668,-0.743947789459072
31,0.479845564195183,0.49008626352208,0.528140573485816,0.538899501931065,0.511752130451446,0.279602061104902,0.471581363581527,0.114786463456285,0.504672050035188,-0.00215777075859247,0.478942488526082,-0.0851308876825008
32,0.480123293809905,0.476155702214569,0.522664059869287,0.518017275693576,0.500955670233084,0.115564476043131,0.44446638825021,-0.0426645815520272,0.494573006452016,-0.20140035432538,0.47919286374809,-0.251431267693316
33,0.470404528602322,0.473367257422128,0.520444414986828,0.529293209080523,0.491090939928563,0.159875479054271,0.446729084398829,-0.0858321892183962,0.48440125359477,-0.304051313113411,0.469205239531207,-0.373308559020298
