"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.49849989802208,0.498507834644034
2,0.480967622175197,0.477993189533967
3,0.522171634146539,0.520273635451868
4,0.495210643544306,0.499916319969531
5,0.447032849536814,0.460153082945876
6,0.479291705676663,0.478715030830851
7,0.489436169205591,0.494304263180832
8,0.516824849792519,0.517540839842781
9,0.532168470139178,0.53610616141168
10,0.495244160283343,0.502603785076264
11,0.510528212281264,0.510129125879211
12,0.502182472835807,0.502710985482051
13,0.474717522958832,0.485477030848336
14,0.488661637658409,0.499593090706112
15,0.4956238031555,0.500109610199937
16,0.540981189138834,0.539252284639486
17,0.479813990156781,0.483100451264864
18,0.489438951882924,0.4927699886558
19,0.513436986536163,0.502749401856863
20,0.555581553356056,0.553498051104986
21,0.501095446786837,0.494721778161598
22,0.511280097003146,0.500036965175137
23,0.514209337430173,0.523333321325661
24,0.513854155219589,0.517327743013889
25,0.504452368075514,0.503841085837583
26,0.499278148612055,0.482904769703845
27,0.492530834285238,0.49949297706321
28,0.490378188985916,0.499144294521297
29,0.476619897583967,0.485800350406772
30,0.471390252635414,0.478916186294189
31,0.524352469575901,0.528763260979608
32,0.511503563213871,0.517720617799965
33,0.523710465401553,0.514824707018949
34,0.459254970649378,0.467675093091022
35,0.500204210657095,0.495098087827104
36,0.454033988949255,0.455805589969322
37,0.539333928603301,0.545270984107754
38,0.484719846079476,0.482456860043914
39,0.500782049684528,0.499498752616575
40,0.516160213310782,0.510101756412699
41,0.450987784353251,0.457707748049061
42,0.533752476717201,0.529402847481423
43,0.507139710098312,0.506052504928669
44,0.5121554683982,0.500638247033125
45,0.50649657940576,0.517345285164975
46,0.473155951505787,0.462867718155837
47,0.52841021979366,0.525272792204254
48,0.50213828972599,0.501190578995609
49,0.515230377375242,0.507475951520566
50,0.495827864076262,0.49305167584681
