"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.508634166010264,0.497861434176213,0.537375253172005,0.531698334086123,0.524403887951208,0.209138346322688,0.486087764556982,-0.108594838719376,0.515422975365245,-0.237082636600325,0.503652373797259,-0.288406857690205
2,0.51557805862182,0.519102869516805,0.548103100507202,0.552505521434197,0.543785557049798,0.272281848287243,0.509305154411197,-0.0444458984706246,0.533460297414674,-0.126769919967487,0.520593846317468,-0.175169753434116
3,0.512453356521313,0.515822313296572,0.556403330789234,0.553731280348902,0.545301594518248,0.248912257187133,0.500831518727987,-0.0353866332792447,0.536473910458337,-0.185612993542987,0.522333101592364,-0.249050126407496
4,0.526928067689802,0.526632649389647,0.530543094574921,0.544179448536096,0.531325079296943,0.218214565647931,0.491819570135652,-0.425112831208388,0.516758633149961,-0.547497579520197,0.50923971380307,-0.598183606283289
5,0.486577235662164,0.495865044291983,0.513724659220981,0.524224547171027,0.484020774285713,0.121549898037126,0.435704063169162,0.0181035556735519,0.479436441197412,-0.104030393539984,0.482560974890769,-0.0959093298294553
6,0.513694164390176,0.515010622246112,0.542083287958245,0.53921218228126,0.53010678942928,0.254558077489347,0.48865005262781,-0.0652622453512135,0.521492836576927,-0.154874494833086,0.522752744977332,-0.150200150423685
7,0.467082413880947,0.468345140175671,0.502658852632605,0.5007740369345,0.505366974898796,0.199571671781777,0.458924406139974,-0.600456520363303,0.489375995786614,-0.749846244749203,0.480812627905846,-0.820902320711874
8,0.48822408775461,0.494920698481624,0.524474763668918,0.525426230401732,0.518702642821616,0.131338753671727,0.468039303944427,-0.630663213487662,0.505451567865427,-0.844685107644657,0.496808901421662,-0.927510828287074
9,0.495882191781084,0.500232840624248,0.530017709079102,0.537917542843711,0.531338155923731,0.283977466185338,0.498103805569222,-0.266848762066105,0.51729558560733,-0.363392920427074,0.510209996311257,-0.407384542633172
10,0.482758566695687,0.482288883165577,0.505364265128497,0.50480654575509,0.499406942338251,0.151052357742787,0.454873264456211,-0.284106154293241,0.487591380943116,-0.421875007847613,0.474065035685765,-0.488723140328656
11,0.50229066154009,0.501672900848128,0.495062116523034,0.496821600174713,0.490222699608327,0.162959921804864,0.449017950172296,-0.673066396414313,0.476224810797706,-0.775277342455342,0.489477511590852,-0.672462675780332
12,0.511420072497347,0.515232660743223,0.540380424742233,0.547607462042794,0.527539963161442,0.224614730755175,0.482301191501457,0.0169119463932664,0.519810034548638,-0.102580691850327,0.503856220402929,-0.158039556567583
13,0.511897955295186,0.515902907615392,0.515057874368746,0.521157710897853,0.495442225436612,0.242899373146096,0.456137858073118,0.0964359379902172,0.489789856065099,0.0237353874112405,0.493997832644981,0.0351943981712985
14,0.488368844989651,0.500025990024632,0.519350007275972,0.524428324749324,0.500846914272206,0.153906964298237,0.458025320983215,-0.125762736495416,0.492694693058838,-0.271909183605197,0.482837802378371,-0.315574268399367
15,0.508622585526015,0.512771816727085,0.524903258074933,0.529134889202464,0.514366639378654,0.235725475146277,0.473739701279312,-0.148072565988865,0.503988482521349,-0.242401118289381,0.506213232432848,-0.233178801885704
16,0.525026912029037,0.524518813847789,0.556995627236367,0.554371081381014,0.547000759767342,0.25674065576893,0.505764312730465,-0.0336936363113325,0.537778094521625,-0.133775277037608,0.531797594120734,-0.155936049959458
17,0.497204608427216,0.496916820408091,0.529691300529401,0.529189174179344,0.519502421231546,0.167028137237683,0.475589263776943,-0.39398141488326,0.508164654907163,-0.593991184441931,0.495454670438373,-0.688835666364799
18,0.494067909300089,0.489398158490005,0.516447120161694,0.515430526794453,0.507169338905419,0.248084780680111,0.472813036064138,-0.159868850605347,0.496691802992938,-0.254857917187417,0.494510378118761,-0.265345489834045
19,0.49243933171223,0.490049517061108,0.544256969416393,0.538456522135471,0.525399148699229,0.0851115166089295,0.466003567309214,-0.0981223516897587,0.518972559661883,-0.282596835976727,0.500493946318977,-0.342507159267105
20,0.512796962565142,0.510048682922547,0.540351862468636,0.542752395212639,0.528977173036606,0.191542348478513,0.483261365795525,-0.0972936488752831,0.519780956583397,-0.229441591375763,0.503593151752799,-0.296702948908246
