"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.49056311967893,0.485821983884426,0.505600817954909,0.499663211954746,0.497690448668258,0.229132098058257,0.459788865664733,-0.364550723006472,0.485521790569724,-0.494656963746826,0.485786606133366,-0.492974217737187
2,0.490531268259376,0.497338418708624,0.527155646366521,0.523748836920928,0.522439046079549,0.194105695320276,0.479149686363173,-0.448525978587617,0.509266159478628,-0.613737827941023,0.498581529948386,-0.690840203693114
3,0.532243667185844,0.538979828665531,0.559313544616202,0.568594552862221,0.545980614654269,0.281546971453099,0.509088215120244,-0.0283158391656495,0.537179956016891,-0.120819085017104,0.536759631802292,-0.122458133457547
4,0.484507224450946,0.485403095828391,0.505637337829627,0.513411339652381,0.494303798549391,0.244488705228317,0.455756593068494,-0.0144724197527457,0.485499376619579,-0.104637832854069,0.476795172998637,-0.137256514874736
5,0.480780059683082,0.489918500220536,0.506626481146707,0.513555207827159,0.492276410827865,0.156690154132043,0.446795329398536,-0.68046318029979,0.480322998842854,-1.03980606053315,0.465256740940295,-1.23470638184681
6,0.504195578191788,0.510588430407873,0.527625040313696,0.534948550639058,0.523201239409538,0.240219538621083,0.482645698540972,-0.253722957488727,0.510639732932168,-0.367136573033762,0.503202830679293,-0.406927264525944
7,0.486634300734398,0.486254329063573,0.529664880894042,0.531317916138752,0.499677270666034,0.174588179951009,0.45259580295042,0.165648375143832,0.496913623937992,0.0560584215402098,0.489074895725653,0.0389370536264591
8,0.519586179202319,0.519123445882718,0.552203150573803,0.556531481684107,0.538220115491038,0.257985598034159,0.494906961848217,0.132487394222709,0.532185440978678,0.058669535784133,0.527652501919585,0.0471803449816867
9,0.478323028926099,0.480401042378044,0.517798582033894,0.518038827362792,0.52005364720681,0.154010197872885,0.471529502688099,-1.03313256131291,0.504324067167531,-1.35258063230008,0.482268666620877,-1.72880755641215
10,0.500599158517048,0.500113040459493,0.546364856620738,0.545743335724786,0.537541651239665,0.19490908669129,0.493319868823064,-0.428248654576819,0.525831601162993,-0.663218905424819,0.510857070516626,-0.791461907041185
11,0.492592232288825,0.489497112997953,0.53343275370924,0.526645597995462,0.524559066580422,0.198171725511034,0.482923366678538,-0.2086640420227,0.514140901788978,-0.375860910048206,0.491626096077951,-0.501435847303854
12,0.500664063070742,0.509257518338833,0.530858386775235,0.540868254069998,0.527295634198195,0.277224015638534,0.487900063991681,0.0136746706335115,0.517275931863251,-0.0826254209151718,0.497060874988667,-0.158683198311649
13,0.472880382394852,0.481624630248202,0.510797005500226,0.521106275746853,0.497244876592736,0.235144954833568,0.461230343931745,-0.101425471658633,0.488181972051176,-0.227894686609623,0.46825363186015,-0.316209816123576
14,0.520169609056669,0.512195764732295,0.556968176304206,0.549464791319247,0.540152765162041,0.183801750444599,0.490056079959205,0.0788884828830275,0.534614629683871,-0.0345814080798705,0.525437387567744,-0.0579392195115356
15,0.524497994395321,0.532205024082169,0.568146586422185,0.576505772942323,0.543997368387238,0.304571850527553,0.506356296743474,0.359186245202651,0.543227472373968,0.28396783226341,0.522942203798498,0.254395291179819
16,0.503257635389882,0.506333024097614,0.52259736036959,0.530117718833836,0.520723491771619,0.186602989301459,0.47868491694312,-0.88581864960034,0.504811615498261,-1.13397001122938,0.500263007653299,-1.19188818314967
17,0.470002042324344,0.466797441654248,0.513675305838513,0.514703884812881,0.511373999918439,0.241280393351319,0.466443125228024,-0.113753098930475,0.500045749769289,-0.255999026594334,0.458361683249874,-0.457308847587178
18,0.474055042306893,0.46705474107106,0.51574909314592,0.514223601453332,0.51337484025722,0.194305469842738,0.465882039900876,-0.409550309812198,0.499777230371988,-0.591317427636408,0.480590249039045,-0.730077939323457
19,0.489776407850736,0.482497225312018,0.547343452840183,0.544608619531952,0.529917743190134,0.182234936268438,0.478476307530169,-0.0869096455673193,0.52204512879987,-0.248640857849189,0.507581788129299,-0.305327283003626
20,0.494834889098907,0.49754022824626,0.529768953193094,0.526845235446137,0.515504130119809,0.168858007301603,0.474175951871183,-0.174948857368787,0.506362806830791,-0.315029842084168,0.495723916567611,-0.363979989624189
21,0.529625210679875,0.529570247752304,0.527385171680892,0.532111063686751,0.52073712056316,0.220703703072617,0.480967471692252,-0.373176521533419,0.508243789317586,-0.466129699670192,0.520112822839052,-0.396866873246372
22,0.508131595942301,0.506064944498259,0.550890738433953,0.545803543396696,0.545224610848238,0.156981813576199,0.500782305761263,-0.494181817265922,0.532981185154918,-0.740947986878566,0.517688640091894,-0.871545760404449
23,0.523643107366357,0.522181105300936,0.549865975931188,0.544559192187104,0.547995528547723,0.302667644478528,0.515610417594433,-0.152240689558438,0.535908863633325,-0.23439339252181,0.529300139040242,-0.265449901004498
24,0.493062646804032,0.495029382410534,0.530368453585973,0.52656211675789,0.504930454447938,0.161755555179148,0.457798962456726,-0.0329528007764552,0.498837432576059,-0.144975034611029,0.510943193678814,-0.110248650763439
25,0.535658964931378,0.531810614810244,0.5541508278723,0.549610676647534,0.54660490751169,0.307382530011936,0.512269569017061,0.06974842168367,0.537372561198487,0.00162464482404234,0.534158014889459,-0.00885020983583606
26,0.519756382597091,0.509167062777017,0.533273156898117,0.527936940211148,0.514432315459916,0.244577019732303,0.476303081269983,0.0942090961333062,0.508678811521706,0.00348921757437048,0.502328937562102,-0.0137873464308713
