"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.549033217285005,0.552821166893892
2,0.476681431237801,0.482106819543545
3,0.509352011652365,0.515089344589026
4,0.443213923713665,0.438049362516091
5,0.451026460911502,0.435897459035725
6,0.491488882527387,0.503581645218198
7,0.507322732769639,0.504446003132208
8,0.548601278937893,0.548404089874489
9,0.539982912005927,0.549541865936985
10,0.476013823526106,0.464923867955582
11,0.488619052726498,0.489756832475785
12,0.47155415023329,0.474284783068677
13,0.485590431982759,0.498474432464116
14,0.509931574545617,0.502030028568718
15,0.463874466544872,0.46412240223107
16,0.514185767429451,0.522668057476391
17,0.470357549893544,0.468675787161405
18,0.469426773944682,0.474798109762877
19,0.497499350547757,0.494911447657524
20,0.448308465780666,0.446767808521348
21,0.488839749249328,0.48726446400445
22,0.532655219572158,0.531668851392011
23,0.503478369769961,0.491639532670418
24,0.512341910868083,0.516299673191341
25,0.503028594400148,0.505624910926825
26,0.482061303488422,0.487490288854289
27,0.4695966193391,0.476863268716539
28,0.470733866657085,0.481088879505747
29,0.539146106972634,0.541125171307256
30,0.517493292759176,0.504957224226713
31,0.468113957647483,0.468975808106177
32,0.483685127632882,0.484672929340322
33,0.486203213444671,0.487396791817045
34,0.515509188524279,0.517289691863246
35,0.488798405026329,0.477987784659839
36,0.522628530710001,0.539597454375768
37,0.48833843052479,0.492567600937094
38,0.469664546441881,0.489054722028075
39,0.453361154858059,0.456367277556574
40,0.48971780578033,0.490119374313322
41,0.50294705824978,0.507555023746499
42,0.510554221240089,0.525217075602855
43,0.525110831598422,0.526516101442047
44,0.483954650196397,0.484239643675255
45,0.530843767777975,0.540656305425731
46,0.502172411135428,0.497964350208812
47,0.497084606530303,0.503006403874864
48,0.514425615636859,0.524748441728758
49,0.513708584961812,0.510552108796537
50,0.460010122833841,0.448407961702512
