"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,12.0917311629065,5.8339736333271,0.517523706512443,5.01440329936154,6.04769633981398,1.95933905855717,0.721946060540465,5.03666175905577,1.0194687717754
2,12.558048101706,5.93634569143769,0.527287549517251,4.94018197757482,6.0513896119216,2.83766347379381,0.390576061132502,4.83643042624523,1.12258407797108
3,11.6506998906701,5.86429575640912,0.496657212747773,5.00336749704481,5.96875833017034,1.79604013837028,1.21769343669636,5.06515116768052,0.928694988416748
4,11.9420015470729,5.83183970315679,0.511653077570886,5.01755761465185,6.01986857471288,1.77813979808879,0.569789730915514,5.04734669597295,1.04872736426095
5,11.6177123957768,6.43142021485948,0.446412512570255,5.07990525136552,5.96244411172819,1.28300195275214,2.62693329569988,5.12763084814679,0.748928716364723
6,11.7070005820619,5.65598046357886,0.516871941371108,4.9791694413602,5.97668921524477,2.26207958539179,0.222507968954619,4.9748246024107,1.09124072972699
7,11.8700594067512,5.87557013411979,0.505009205701363,4.94942555472965,5.94347812513473,1.35180622565943,1.60769061628688,5.16805642906395,0.862297951679371
8,12.0605527057673,6.07724422854184,0.496105661423317,4.99917765988593,6.01188444763406,1.87164618566855,1.88367572477813,5.06938213928027,0.838851665027524
9,12.5431668445197,6.18590472404389,0.506830707051734,4.98185046122748,6.04096057078003,1.13948746682606,1.9265738442512,5.1474866357437,0.85496963687329
10,11.6897936511152,6.04661054502012,0.482744458500916,5.02668545083743,5.97309974823648,1.80860701804886,1.32466640820514,5.02332319760693,0.93937529670338
11,11.7632810720321,6.11337255525855,0.480300392567047,5.00707790337859,5.94200507588398,1.63517796547593,1.28546727410555,5.07893747859303,0.964216130509037
12,10.9265010426802,5.94974595588054,0.455475642875966,5.01509030687908,5.84414814918565,2.91678122968898,0.0408433757340091,4.82467997957525,1.17822456198674
13,12.2534316157919,6.14727928056885,0.498321819281513,4.99136010609249,6.02543041116774,2.93109849861041,0.662269589961151,4.80606744956207,1.09890081541355
14,11.9504900956005,5.96746269570609,0.500651216145273,4.98791377334464,6.00645452293129,2.13874063749667,1.52708127163696,4.98388868522872,0.89022818473697
