"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,12.1312919305434,5.91643991473706,0.512299271288573,4.9523893180529,5.9871402240673,2.27992529323598,0.782252625249096,4.9694242934589,1.03670914376064
2,12.6452042291955,6.07720874208601,0.519406042643835,4.96666354374808,6.05608909618244,1.44252550246473,1.44837077814529,5.09687985604233,0.931981384115981
3,12.6493149682733,6.34513586389961,0.49838106808042,4.98531428278316,6.04371800896678,2.51681524004651,0.991054161846663,4.88233774747644,1.07397074654718
4,12.2503406600777,6.04984601924712,0.506148752339371,4.98215775452513,6.01574866132277,2.39201659451937,0.681215944429961,4.92141207703436,1.07757127319804
5,12.5062947446572,6.02591473317228,0.518169461362919,4.97496126398818,6.0560190070081,1.86156048726676,1.31812709215765,5.04818457666121,0.946296341057463
6,11.6138682631633,5.95964685415295,0.486850830480345,4.98758959445505,5.94560128194942,2.74886745747344,0.739061792071833,4.85532298201559,1.04671504405356
7,11.6701941177728,5.99874680525794,0.485977118741983,5.0338616452396,5.96566447478948,1.74399058456223,0.862429037664185,5.06617815684788,1.02035338465272
8,12.1340642709935,6.09916905114344,0.497351512656519,5.01792587022373,6.02038236525265,2.87196596249876,0.120573436872855,4.82865928135233,1.19144757592922
9,12.2572345617554,5.99006290898438,0.511303885162291,4.96965262360395,6.0188932347658,2.84427639668198,0.335424604728031,4.83522107021763,1.13783371445299
10,11.6730789380442,5.82028223601728,0.501392711647982,4.99925012745733,5.97595339162813,2.08471207018497,0.855505673991699,4.99929581055681,0.993104252727341
11,12.529005007666,6.25683087114491,0.500612309810984,5.00006760701133,6.05379078413069,2.08004971727598,1.22134519363052,4.94530917144335,1.00708351832151
12,11.8369566383928,5.91408749418065,0.500370942054606,5.03738750229513,6.03339823265925,3.05930334874299,0.342529068582671,4.84055044084346,1.10604126108215
13,12.2745534582178,6.13400608729122,0.500266457091807,5.02880906523487,6.04561894139958,1.72356247437839,1.00653289419234,5.01941221093514,1.01961978006803
14,12.4057631539658,6.21184000349389,0.499277881868306,4.94915510495482,5.99473649803946,1.32748842205152,2.27604568662328,5.12865768162279,0.795245700206547
15,12.3665047583441,5.9886264680907,0.515738150341147,5.02175114713723,6.08052119262921,1.22004280703427,1.62843448115471,5.15559473745054,0.868261261695859
16,11.9156626867229,6.07084665444837,0.490515398592741,4.9957168224029,5.97379035909069,2.91662263183921,0.257403061084592,4.8121596093584,1.16368557306808
17,11.595710228451,5.84043803445395,0.496327700555679,4.99748546570751,5.97023874358081,2.18003025479799,1.27811264812976,5.00355260004623,0.912924193102838
18,12.3936883613647,5.6700449032867,0.542505448098718,4.94876020141294,6.0549099216932,2.35133039233687,0.209164315961775,4.97493620831185,1.10348458302056
19,11.7428775335303,5.67625549222964,0.516621417874637,4.94188363765335,5.96541270555208,2.42542620605689,0.854162902354644,4.95140141411638,0.975760042817351
20,12.187650998455,6.08530317101757,0.50069925929213,4.99918298042221,6.00328743677568,2.03161170707776,0.710192021153403,5.00220546895556,1.07519792152321
21,12.4012072685309,6.09829330113865,0.508250030090734,4.93447590084209,5.97438880310017,1.92197559820807,0.93421959717923,5.01447247619072,1.0465293189654
22,12.452063328046,5.8457566443794,0.530539117062401,4.95371377040666,6.05438369929255,2.19727199374342,0.746850574902184,4.97276813799018,1.02930978772692
23,12.2350993639386,5.97893599441612,0.511329183640449,5.00378523219237,6.03808577286575,2.21554395166693,0.556242607863584,4.96497177882313,1.08371825226732
24,11.836230529053,5.77607894321875,0.512000131372832,4.9303090907132,5.95244668971184,2.49841742783231,0.943232266281979,4.94866798858411,0.980231987085757
25,12.4638349070475,6.02394969865725,0.516685695567814,4.98574577063533,6.06076653562233,2.62964287723858,0.399080253052923,4.86228499245301,1.12819018545495
26,11.0893093295517,6.32408410641633,0.429713436745478,5.03457994377526,5.84753152342889,1.42543964958489,2.43789834447226,5.08973603274363,0.771898709593228
27,12.2179981403537,6.07735689873668,0.502589799988236,4.97690402359743,5.99588136889963,1.2259786730699,1.6721454574224,5.14114759347691,0.885130880649389
28,11.6278881499192,5.91181469597992,0.491583112964414,4.99710136304143,5.94948844863973,1.75645579047317,1.18350136932735,5.05562726564023,0.946211209887232
29,12.5284237192271,5.84992150691681,0.533068034892606,4.93637781551182,6.04046293485033,1.04394153830571,1.64156757147385,5.19638296418146,0.852518606298498
30,11.7566353007854,6.20498357400273,0.472214335543077,5.06111679166398,5.9942859896724,1.7960530675143,1.50714850501595,5.02102347306303,0.928221035468783
31,11.4527272404523,5.91138386236053,0.48384487482764,4.96348504626973,5.89030740079893,2.62801688317165,0.597210585585903,4.90820882625465,1.070653628899
32,13.1726317059856,6.41480095472941,0.513020549127285,5.02556810376867,6.15422949312389,1.06627160984533,2.21142360921641,5.1510755798741,0.836398444657607
33,12.3835434513229,5.98289244781326,0.516867488588321,4.98252434972134,6.02734195425112,2.30011581454202,0.00133458612589129,4.92558663688189,1.20050750219051
34,12.4462154766413,5.8945910259962,0.52639490798958,4.98581153165127,6.0810914424872,2.58710801915954,0.577013398340375,4.91514755386259,1.06654204514118
35,12.5525018858946,6.29504606187948,0.498502679457606,4.98103590055756,6.04703824587803,2.12689499631679,1.83579165180907,4.97477430098056,0.895246390328417
36,12.6527168776467,5.79308227583426,0.542147166347429,4.96503655341827,6.0858161697448,1.87640315822012,0.354010355757277,5.02493871925435,1.09547469823407
37,12.0392302763771,5.88872716894694,0.510871788830091,4.98540171576873,6.01090125267837,1.3524349898044,1.60699942894845,5.13871479896582,0.858853104345728
38,12.5197749454217,5.89756880928443,0.528939710578337,4.95699883616086,6.05788012280338,2.26853116159891,0.596502886564601,4.94595770342334,1.06941036258654
39,11.3584693824306,5.83894575918813,0.485939032576,5.01517410423402,5.93741242543707,1.54315273317212,1.57562141056,5.13483612443084,0.850085014003573
40,11.8509435373368,5.74655930998434,0.515096895713019,5.01673816229288,6.0332816915648,2.85684366070196,0.123359849717979,4.88415210523261,1.12088757243338
41,11.3993945405866,5.89316483498096,0.483028259615122,5.04561307534738,5.9561908914804,2.87990552870839,-0.0959070652548335,4.85997631428713,1.18698596400467
42,12.1412891462148,5.66973248177958,0.533020553789611,4.99766230844764,6.06325595921886,2.0408456258018,0.356062615301742,5.00996264215923,1.06323107455581
43,11.0462525591008,6.02639864177131,0.454439538700725,4.9926128369806,5.82884300589887,2.19962549952586,0.834988762968766,4.96313896761447,1.03981823712615
44,12.2554786547885,5.68581673196678,0.536059186905345,4.95382723915487,6.05996956372271,2.66917095522392,0.72303627159275,4.93744820005206,1.00180733416547
45,12.8841779565819,5.99134479115616,0.534984318646773,4.97379717272485,6.1289118589798,1.66008663245018,1.65839804294246,5.09607371093223,0.871154692831983
46,11.4933145770385,6.0291519541757,0.475420957656476,5.01504860929065,5.93855236803772,2.44094625470063,1.07439661214499,4.92879602975657,0.987977530836243
47,11.809740787077,6.24857926658515,0.470896154348894,4.97902588579044,5.90637739819031,1.39786076617696,1.87596653899278,5.118615069388,0.878206466062226
