"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,12.0529903603314,6.51955475757763,0.459092344499445,4.99433922626849,6.0036390245325,2.39642391359539,3.64560510117048,4.90700850444737,0.575441420016319
2,12.1252923749596,5.42316556851502,0.552739397879211,4.9400364797821,6.00113106930624,1.42485695024862,-0.421183961469704,5.13318082012085,1.18305797009874
3,12.0410363979053,5.53094222788824,0.540658956163407,4.99790941932937,5.99203869853945,2.24551676596856,-2.44075589130548,4.95353229117043,1.59500652179955
4,11.7831547617389,6.18555114561645,0.475051353335222,5.06207975129739,6.00013799012596,2.67908690641029,0.634928822984451,4.870713730835,1.09651024783033
5,12.0786024870918,5.96028773947559,0.506541609772717,4.97558340602691,5.98206336742836,2.3709909906169,0.159355461944131,4.91304373926519,1.16587981833543
6,12.219666642614,5.63778454260118,0.538630250113339,4.9492819343757,5.99220461571299,2.06790994710166,-0.86307282755621,4.9975021194116,1.31349505975909
7,11.7921231153802,6.04535542807536,0.487339525806802,4.98098414902746,5.94588525302572,2.10860901536,1.2714974287896,4.9973934232832,0.958416621385528
8,11.9983468820872,6.09867148117751,0.491707354262071,4.97191630408146,6.00145093672114,3.53693485580654,1.23788419946983,4.75278062349234,0.977648653843479
9,11.8412492328411,6.01514909438888,0.492017355930136,5.02119935383297,5.99108341290751,1.97883262650026,1.05253438456794,5.01867426067034,0.988332539721349
10,11.795759643548,5.90663177682721,0.499258042269623,5.01466114693203,5.98283074195519,2.35237310477734,0.165412739625113,4.9378573370593,1.14488673690636
11,11.9849825871182,6.15303791824461,0.486604350609731,5.01206497511238,5.98868205708814,2.88426950422932,0.478072629011224,4.83931665996422,1.13226091788767
12,12.0294584003867,5.54386347230612,0.539142720496219,4.98019488311846,6.02339009163933,3.48912125414894,-1.82214963500827,4.73798701574017,1.47906121752046
13,11.9471715105695,5.88407779379995,0.507491979286111,5.00815925258462,5.9539311906996,2.64379534943155,-1.75799512689096,4.88481097349317,1.52592450344844
14,12.3431935692014,6.30862668059923,0.488898343428687,4.97692475105504,6.01581533898889,1.44481244174198,2.83529159086231,5.11077670575747,0.697887804914194
15,11.5354503740609,5.6941825930768,0.50637535523702,5.02677662209941,5.98833804247797,2.25649322392928,0.211831972989691,4.98414399418774,1.09062944949351
16,12.2125506793493,6.21251592823235,0.49130070438624,4.99687039355391,6.03897592492853,2.47777064224606,1.88489879659812,4.8915421075453,0.866065515170649
17,11.8696788945936,5.93412608063097,0.500060099912742,4.98994528526176,5.98765132947268,2.47538264382266,0.789142207653502,4.91812981784071,1.03107019793857
18,12.1359773967212,5.93521474102145,0.510940524442229,4.95495262987652,5.98656411466215,1.88983740876507,0.943652647781904,5.00336534449647,1.00738845880025
19,12.0041907198929,5.91751203523439,0.507046149689367,5.01656283563134,5.95367284014029,1.2345078170873,-0.976503409419244,5.12090842769455,1.37425079093742
20,11.8859926961664,5.45452576117494,0.541096322317764,4.97561999518174,6.00634847612099,2.0350995821015,-0.577112721111624,5.02749095230295,1.21223857290698
21,11.8726636350632,5.51248763165396,0.53569916565529,4.92869342807406,6.01103559322302,1.81158158977998,1.63009961311352,5.08859666987005,0.787711403680777
22,12.1744621148331,5.71305891558916,0.530734182610952,4.96659464646433,5.99865533921885,2.13683028675075,-0.747075883418935,4.95996427292977,1.30071714300401
23,11.9614867901675,6.13506932128078,0.487098098346446,5.0108008279356,5.97897308452719,1.15890074012779,1.69660703607081,5.13217638183498,0.885779027668631
24,12.3294940400712,5.89966899116839,0.5214995058196,4.97532793450815,6.03037351425693,2.66686165444561,-0.224783234614055,4.86339306886018,1.23096453267012
25,12.1756789063184,6.06694455969846,0.501716117320561,4.9917417049978,5.99380142302545,1.55390605984934,1.00226664916513,5.08156656490447,1.01461137411467
26,12.2261112192056,5.54141628797239,0.546755612752192,4.91550354262934,5.99649647088608,1.64591473462204,0.308268685144756,5.11922619193759,1.06462085876727
27,11.9595403994641,6.27603183968246,0.475228007928827,5.00801960122054,5.96727710247017,2.34266967736524,1.33654376244362,4.93858830780732,0.986315643819566
28,11.9618561042189,5.89940126790072,0.506815563027882,4.97033436073514,5.99829852008728,2.82488778376095,0.895483440645312,4.89077843944018,1.00675678215646
