"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,12.3585037225782,6.31269619640262,0.489202225600361,4.97195415207919,6.03554544872153,2.98838345914711,2.13944026398786,4.84497409992655,0.839359295111274
2,12.080569353053,5.85641206142402,0.515220525600145,4.9780986544156,5.99740285183987,2.83248373845401,-0.359524906655872,4.85762360168755,1.24865684663889
3,11.7526501481805,6.03997432793829,0.486075544512541,5.04665495851951,5.98524426592001,2.01764974663958,0.395732940109492,4.96803647930193,1.11841238091787
4,12.0576423589037,5.94270562245891,0.507141989655162,4.96649638737029,5.98811265044534,1.47424938635372,1.55557581884585,5.10220647044973,0.883345010532869
5,12.327711157934,6.21361641802818,0.49596349732536,4.9701229537482,6.01778938812352,1.45335136107918,2.54277809975515,5.09733638036113,0.738580987318369
6,11.9529637573303,6.21147452555021,0.480340219241363,5.01236395089209,5.96529282630237,1.57673869905063,1.53999843201695,5.09310673780283,0.931990601500883
7,11.5518345579562,5.85703810587523,0.492977667184364,5.053413553353,5.95298634215276,2.21012654381417,-0.976757755725935,4.97824379052407,1.35231280587888
8,11.8195681646924,6.00284610076047,0.492126445135936,5.01604805609667,5.99537456684276,1.60429587026046,1.78398442180184,5.09843969298725,0.841072819035472
9,11.8206604594589,5.80663884409845,0.508772046704718,5.01259406798653,5.9894606083851,1.45969488790995,0.570815989560876,5.11190781835581,1.04453358550949
10,12.2542690136717,5.72684372022958,0.532665415306264,5.00025338447452,6.00541994965167,1.55527319663146,-1.20643619242482,5.1072885541079,1.38658571467234
11,12.3398184651195,5.22849844705073,0.576290489051365,4.93688532502129,6.01925790857132,2.34750368230942,-2.74231915376701,4.95557828586452,1.61454380161916
12,12.0938939241702,5.78666153133811,0.521522053391489,5.0309713614606,6.02482052212723,1.92666080573958,-0.991189791502526,4.99904207820045,1.34722518493384
13,11.9900463304643,6.18423765938272,0.484219035612078,5.01887518495251,5.97568718312627,1.48391978334428,1.27461585583328,5.08963625414544,0.978231500609813
14,12.2356006703907,5.94742859775268,0.513924264286831,4.99968579635402,6.05001650359619,1.63253115899544,1.35472547128451,5.06825134273193,0.918598350683829
