"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.4284585552375,5.5944722378595,0.510478844472368,5.04024985773309,5.99352100007756,4.56764318659556,-2.42214084130217,4.52944632169809,1.59051898327263
2,11.4713565062351,5.42149041392211,0.527388900259936,5.05895263749878,5.99705029621927,2.36326708935933,-2.17091559178149,4.9482930526113,1.50078614087547
3,12.070839324858,5.8870420084919,0.512292239996233,4.96479733716631,5.96869496306617,2.17145250273301,-0.0820353910574965,4.95750859152181,1.20228017261955
4,12.1845088622751,6.71361819333494,0.449003790860934,4.98325763010988,5.97524793023586,2.73217609048172,3.38312233675832,4.846727601189,0.668337080638389
5,12.5200579036583,6.23495333673626,0.502002835393083,4.95324633728662,6.00100350647311,2.90522154717254,0.352169930000367,4.81096492395382,1.1876621928637
6,11.9020142601469,5.76137770421581,0.515932549038578,5.00494331211198,5.98923566110667,2.50191690138247,-0.743069214073923,4.93902627763795,1.29960451351146
7,11.4623372256629,5.9862679857209,0.477744558734645,5.03917465741813,5.9677897305415,2.65712898315293,0.987195787181028,4.90498630452715,0.992041859708271
8,12.0826495480124,5.74442212859732,0.524572643957694,4.9724405421519,6.00438877758351,1.65124249281767,0.400377180672093,5.06726851512412,1.07473280024632
9,12.0734850337472,5.95109169066556,0.507094126175552,4.95642922557443,5.98386727879679,1.6318263956132,1.61253577549468,5.08355389908671,0.87533902285633
10,11.9693265807489,6.25046548900543,0.477793053198289,4.9839511447238,5.97984029823437,1.9756217442878,2.6568803404348,5.02143611872952,0.721031375352654
11,12.2604660857129,5.76724571010686,0.529606324116223,4.96246777853707,5.99782469091265,2.70487299092916,-1.11696120774117,4.88422546576971,1.38725473394963
12,11.9622639188014,5.88442312453789,0.508084492661192,4.99221369109651,5.9974380433949,1.57593881002494,1.0260775185435,5.0730684138861,0.973184624420049
