"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.2287178910365,5.89977318363429,0.474581760724093,5.02757498531176,5.90334726604362,2.43016755007671,0.0823497470553211,4.92774872631496,1.15710326620185
2,11.688376594018,6.09623343414564,0.478436258011599,5.00493872088918,5.95233830624074,1.67293985826527,1.97224997001623,5.07864080062749,0.823982808604047
3,11.9738069615405,6.15602906393624,0.485875370823231,4.9735520605151,5.94510349773664,2.57945479542223,0.707742921191477,4.89267991969645,1.09545171669129
4,12.7353269194921,6.1427140872574,0.517663415624168,4.98333974942407,6.0844413517691,1.10863571504053,1.97769668907288,5.15150001464457,0.83578836836599
5,11.9915041933487,5.81458117726368,0.515108273031432,5.02526102939448,6.05643175464044,2.52450275936164,0.380129177845839,4.90877720363825,1.08142680900153
6,11.0046149967644,5.89700193253847,0.464133735321742,5.00617963191622,5.86475880933852,2.7573434311901,0.43970062764185,4.85880031108429,1.09011296160935
7,12.5953730596399,6.0174008702538,0.52225306533113,5.07033429173018,6.1782029194793,3.02240056743713,0.453096919348572,4.84007850733014,1.09742348940991
8,11.5057060108368,5.88098424426896,0.488863678706035,4.9603911304317,5.90345348941555,1.92510087796625,1.28648216592494,5.0380779782127,0.926237862606645
9,11.625424477759,5.98699909660284,0.485008129547721,4.96735775925707,5.91147290196712,1.81165295394659,1.40553118111891,5.04986492892241,0.922314867888465
10,12.4734337349009,6.03530304273288,0.516147424117389,4.96053789327225,6.02896532586955,0.676535382447449,2.07413191321318,5.22726401267239,0.798536613316078
11,11.9182220078763,6.17053898101138,0.482260107511548,5.00918213145505,5.97524268150134,2.34300495789738,1.17309129641626,4.95195208814306,0.997657412617073
12,11.3638783162202,6.13896448387278,0.459782627634234,5.04556288406773,5.92242874168723,1.03075785628163,2.27165850654024,5.192147254272,0.766476618405501
13,12.4858693427112,5.86907979825774,0.529942238128264,4.92968141750834,6.03011143756981,2.29875540401602,0.73920981044073,4.97230378530168,1.04060882506478
14,11.6985889515967,5.94340898454582,0.491955054653439,5.02031929355312,5.98774718907388,2.18027175288171,1.05183770412207,4.97459516426574,0.974354616588888
15,12.2961460515612,6.56235902959493,0.466307654278248,5.08100047281983,6.05862213021258,1.89881342485943,2.22990270590665,5.01235902176495,0.852677803685358
16,12.304684531591,5.78321378187563,0.529999020533371,4.97953491534904,6.04950293508396,1.50271404696344,0.862759052070824,5.10687924387965,0.98813540088611
17,12.6534334936452,6.22929033799042,0.507699602553021,4.99680204964069,6.0623617347815,2.25757181692195,0.841028598911951,4.95054891772925,1.07834204468154
18,12.2619128954521,5.76294518323444,0.53001254923513,4.95017692587169,6.03836032815166,2.50803376561949,0.525211769502386,4.91421902665096,1.05809014347699
19,11.2416386615272,6.04221631533758,0.46251463000531,4.95542861218095,5.83243862506949,1.71261847211866,1.89639961709535,5.09195687557721,0.836621213360111
20,11.7654042667356,6.02943868667587,0.487528133332151,5.0142275555007,5.9729259501067,1.11558890644552,1.86714260972005,5.1529790690117,0.830097164694829
21,11.7609115255544,6.14781073461143,0.477267495699348,5.00777358007645,5.93816639708023,2.33287221461225,0.584583370501739,4.92212567749475,1.11091831033318
22,11.5353575112991,5.87522607131814,0.490676724534698,5.01693204588314,5.95461532589542,1.43228052961619,1.2258347493234,5.10955350483074,0.926739943749088
