"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.8501083667228,6.3352582580597,0.465383938947746,5.00040649348106,5.98426269285595,1.27198867289417,4.2511235339755,5.18854856622948,0.416793060084463
2,11.8821000282975,5.99903307881005,0.495120133265734,4.94419486298245,6.00565304952022,0.748086261194328,4.77149162495186,5.29415937362085,0.248279343326228
3,12.1544734897861,6.09888540413231,0.498218873136918,4.97910771458669,6.01794462859265,1.85765899960876,2.15393910945164,5.03690009867385,0.792299849855353
4,11.7692093113079,6.17500615315644,0.475325317969877,5.0283013826844,5.97076195164356,2.66333068295151,0.74590490594457,4.85603359950979,1.07970879906039
5,11.9310636007012,5.7512578232035,0.517959335757336,4.96295417855635,5.96415229048985,2.14050347701843,-0.0161054752309101,5.01032781728526,1.16208272148748
6,12.2258648084906,5.81887373483449,0.52405217741379,4.93540001024026,6.00472899450452,1.26421648776229,1.80364960845611,5.17804359521145,0.813555966699225
7,11.902663854712,5.95289215322277,0.499868917925785,5.01379836252623,5.9857808420961,1.43024381931104,0.895153096458045,5.11251068553156,1.008763953207
8,11.6500760287734,5.417501959357,0.53498140733358,4.98089790069073,5.97051288966739,2.85342564771216,-1.68902510202822,4.871222427013,1.42675622007825
9,11.9503783419783,5.9724726406574,0.500227317516986,5.00120248962006,5.98418987658884,0.703916384657418,1.8698999043794,5.26104835868113,0.8203172626569
10,11.9202361618547,6.23567839066575,0.476882982350619,4.98567626564138,5.9748015190059,3.20411768257449,1.39799043976789,4.77673824049171,0.970317303639754
11,12.1882707460896,5.86006609831972,0.519204469575815,4.97474699983204,6.03377162848699,1.7753953035522,1.40802057181409,5.08057377928459,0.894929033909854
12,12.0445099708977,5.9806851510428,0.503451351238574,4.97344623206984,6.01021252623856,1.94553007986697,1.86524479137668,5.02130398252385,0.82748262826868
13,11.9877928667854,6.17176312880455,0.485162681955852,5.02268508503269,6.00359547382554,2.24840484263,1.16235970864317,4.93186050499694,0.997355664421229
14,11.9629751513874,6.28270155801129,0.474821147874517,5.02343406470451,5.95939164852101,2.16053077860693,0.674004326277093,4.95243680305467,1.11650658881777
15,12.1580923166314,5.81903787215216,0.521385615390326,4.98435998322121,6.03475540732804,2.59158105030436,0.111603079619266,4.8898532539176,1.14506873735961
16,11.9936483923564,6.69232786956271,0.442010666760269,5.02528768537959,5.97504856900885,1.92156461765422,3.83995067729397,5.01413756865739,0.567604756354021
17,11.7164288762969,6.48570177568603,0.446443806029753,5.0605894155706,5.97379277984531,2.77184568950549,2.06696032959038,4.85472120784312,0.873167349340753
18,11.97315833248,5.96489123141815,0.501811379605916,5.04009299471441,5.9825245510971,2.88131885353742,-2.04624993828875,4.78579936463483,1.58948280877124
19,12.2824796843945,5.77074400923027,0.530164579342861,4.94783993810068,5.96955511941327,1.08858951215491,-0.242813131109419,5.15794710015254,1.21539039572248
20,12.0733764964339,5.50209553746444,0.544278641597106,5.01549719620777,6.03481742665616,1.20089006961076,-0.88619971783795,5.17301741492636,1.27371126039759
21,11.7679683073144,5.56408834996978,0.527183605133319,4.98638951280494,5.99856761387916,3.36853149154991,-1.19669524105399,4.77339001663684,1.3558474671227
22,11.9856776101925,6.41037570934127,0.465163679699681,4.9895664684432,5.96121180768015,2.50570273533843,2.2500755888501,4.90420105221357,0.833799919652985
23,12.0760805402159,6.12365610140844,0.492910296431414,4.93694696260981,5.96342834831579,1.72674339341774,2.59452364795761,5.08402145281862,0.714841070843758
24,12.1422044015155,5.85701819743508,0.517631395111085,4.96156721775807,6.02046376493472,2.81284152786551,0.529664156967281,4.86187581791711,1.07372404860314
25,12.1888193058447,5.93386445194533,0.51317151374129,4.98003928530083,6.0241873688409,2.31455539125082,0.662038247037608,4.93189507284248,1.05859128872098
26,11.8792982423809,5.84518271020172,0.507952187836459,4.99821266636195,5.9728150011722,1.41026002172783,0.560095154634684,5.13396616793784,1.05739549482073
27,12.1949428194009,6.29382443048176,0.483898815788709,4.98825649534559,6.01274313002441,1.88280899377677,2.71168422167427,5.04195889327197,0.718114678375078
28,11.7399744438344,6.10131624449244,0.480295611061001,5.0218984450905,6.01385591209821,3.01909529913239,1.79042348360946,4.82595602844574,0.858418944153955
29,11.9183570586322,5.48290752030162,0.539961129430128,4.9665025251469,5.99204681838032,1.35980837594683,-0.0577791887044451,5.15954376087057,1.11561137459448
30,12.3175133368443,6.28459830236844,0.489783519570475,4.97439800038515,6.02401705776989,2.41833094129138,2.26165983343736,4.93898994460936,0.808728708201394
31,12.4441566346726,6.22960302563633,0.499395321955442,5.01726883619784,6.05547875352013,2.64792893208674,0.516239808311726,4.84709563416315,1.13873970158918
32,11.7567625341421,5.68421583936273,0.516515212172097,4.98842218583097,5.96072223625391,1.00281668149568,0.597899118937008,5.22592371282386,1.01962434833058
33,12.0840220409404,6.26242556787783,0.481759835701979,4.98067508388147,6.00392928439581,1.61555969226381,3.27393982874455,5.08928023264843,0.600016200375058
34,11.9924263262123,5.98946725677607,0.500562513885563,4.98430996687913,6.01324599036872,2.19142142286259,1.81058539138993,4.99573489313204,0.838407300740708
35,12.1165839825746,6.17841187920543,0.490086323992731,4.97530710042911,5.98039847036411,1.66642549837037,1.96679809565563,5.06158854148209,0.846503280809854
36,11.6392085920538,5.62153893771851,0.517017081251004,5.00794321204244,5.98802036980571,2.3955769015493,-0.284426990579994,4.96067615401858,1.17931966842128
37,12.2390568155536,6.05281302414316,0.505451023280555,4.96557487263783,6.00538565530076,2.25667161126553,1.32270122791097,4.99681286606452,0.952580903028342
38,12.3690004058786,5.69845731110343,0.539295244230478,4.91500702268374,5.99182624241947,2.47702250521959,-0.494642844249151,4.93463421482033,1.26003892299038
39,11.9938449507988,5.90580559736038,0.507596969813501,4.92843241054178,5.98362667148428,2.41521153799938,1.94051602126571,4.96501683758179,0.804574202461015
40,12.1609626877641,5.6653862551761,0.534133406981306,4.94012833006228,6.0000667273618,1.72927645253845,0.483890945815775,5.07940000008533,1.04885844317631
41,12.0458587998925,6.1331407943523,0.490850681861965,4.98202288533692,5.98881941907037,2.82664019656152,0.97774692218131,4.83800398417893,1.03479931562425
42,12.1987830835048,5.65540478577536,0.536395987447094,4.98834001097783,6.01944153687051,2.46473582082418,-1.47197068613858,4.91720070334109,1.42880706933143
43,11.9910489658545,6.16386334078639,0.485961290097428,4.96727254778457,5.97835209029411,2.00644525317096,2.44573205245403,5.01480483349139,0.74852572565012
44,11.8591152548627,5.86569083405387,0.505385460213932,4.97754781362991,5.96359243101948,2.01095150361244,0.521105464747396,5.00451007729085,1.07373862982722
45,11.9564287823678,5.87181601340528,0.508898842598848,5.00173632126178,5.99460889461753,1.33506471929191,0.95373586340238,5.14501714475088,0.983274573890816
46,12.228125110399,6.88266606506716,0.437144615145129,4.97893398909269,5.9793185219279,1.25374760168051,5.92298961284805,5.15065695681397,0.192747374100856
47,12.1604077580103,5.3821429207365,0.557404403878548,4.93088006544569,6.02010218800602,2.62681634666667,-1.0929841342917,4.90985387779606,1.31317877723374
48,11.9876130723404,6.11880787171648,0.489572458270719,4.98161957355109,5.99411856642998,1.79490599863575,2.47753376998423,5.06541475615813,0.730941824836418
49,11.7606583056605,5.9763338747829,0.491836790130495,5.01202123937476,5.97765559309636,2.11617086076586,1.06401376521418,5.01007326742286,0.980107600298503
50,12.0020540043874,5.9767158351927,0.502025583870237,5.03619682156056,5.97262158290126,2.50971368246564,-1.88957171036291,4.87245715452789,1.56194998413864
