"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,12.092822203024,5.89400133531371,0.512603324818601,4.95238625280542,5.97710873309857,2.2803895756129,0.545749357151766,4.96933362002605,1.07993433976041
2,12.4294944524758,5.97844402680948,0.519011489190646,4.9666662815325,6.01885863953623,1.44239794132491,0.842149114188805,5.09690272993291,1.03415341830372
3,12.3720714732524,6.61474094052126,0.465348955118638,4.98530413358538,5.99241337730375,2.51700323048356,2.45510677683314,4.8823099781322,0.834379217842534
4,12.1055382633482,6.00642347960668,0.503828466860308,4.98215188612748,5.99744700658256,2.39292313798644,0.595818940647308,4.92123591567189,1.08599750923389
5,12.2287663501621,6.19929037004667,0.493056765291414,4.9748957206622,6.00433412349267,1.8620576336902,2.17508468431177,5.04815115453024,0.808902520111366
6,11.7342511166372,6.19929279103672,0.471692506882933,4.98775887890661,5.96873013115284,2.74794188182343,2.27402163417934,4.85534376188191,0.786980937161472
7,11.6191918678449,5.71786477380717,0.507894796915192,5.03385959509956,5.96101304066926,1.74403550366654,-0.820231651803185,5.06617129675793,1.29882375582648
8,11.9797007091425,5.99825450051391,0.499298467787578,5.01792075946932,6.00455500235555,2.87220033730268,-0.193148655834703,4.82861749179028,1.23385829572235
9,12.2042843655983,6.10299842825226,0.499929840584876,4.96964656571779,6.00178346135563,2.84442573795122,0.755073685552668,4.83519691356016,1.07611772225238
10,11.8389806889021,5.92628176624944,0.499426350800222,4.99924712201086,5.99877958689856,2.0849539074594,1.34590071988143,4.99925044129362,0.916214168769803
11,12.2070596632601,6.26412142128371,0.486844367596808,5.00006078316806,5.99795820569857,2.08032989741669,1.21305915363004,4.94525988521759,1.01020017289736
12,11.7146370500024,6.07965041661431,0.481021017495967,5.03739481785065,6.00651399540337,3.05913203244999,1.17339343702152,4.84057742006264,0.973967131225619
13,12.0915074751373,6.02395985010165,0.501802412768781,5.0288064646012,6.01882864774654,1.72336912680155,0.445779396238931,5.01945325471565,1.10924540308494
14,12.3592297703767,6.35392118831748,0.485896669422968,4.94912846899937,5.98903353847272,1.32867685786952,3.15471968188149,5.12844515347222,0.6464171472766
15,11.9444765508518,5.90544044116475,0.505592361789717,5.02174098045289,6.00949703110895,1.22046937691456,1.09273399100189,5.15552023050618,0.958374091554364
16,11.9964100446909,6.13651223225698,0.48847095010955,4.99571127075006,5.98809988314851,2.9164312305007,0.678005351628349,4.81220327016386,1.09263858233526
17,11.7135941721869,6.05016514713309,0.483491995864194,4.99748522579411,5.98241414504955,2.18003602873235,2.31935553506069,5.00355168488309,0.746537397012429
18,12.0534466900269,5.43493615165792,0.549096927092662,4.94876038492986,5.99676581755948,2.35135850477379,-1.19842963037111,4.97493034312146,1.34040957049147
19,11.9138398178685,5.86995914960758,0.507299137864539,4.94188671367136,5.99675690796255,2.42568489522024,2.02440131168508,4.95134598594074,0.778155805814823
20,12.0063033660757,6.00237750593712,0.500064480887842,4.99918340004153,5.97074668565028,2.03161989986878,0.116081350176593,5.00220341025639,1.17745153252662
21,12.4325658298847,5.93168922334588,0.522890986099778,4.93446561287026,5.98246497866487,1.92249341808361,0.0658319001545103,5.01437799156756,1.18875229526209
22,12.249292597255,5.85567491406134,0.521958115738572,4.95370891769128,6.02074946927635,2.19744997657768,0.806957680465848,4.97273708016902,1.01917922863108
23,12.0054857614371,5.85121930728627,0.512621194714086,5.00378549794368,6.00112456612267,2.21592087831206,-0.182295421746465,4.96489618683525,1.20579004266115
24,12.0310315884316,5.96794265043494,0.503954203214511,4.93031609162501,5.98693443768617,2.49804384059598,2.07563200431274,4.94873673509897,0.789464726761425
25,12.151936254945,5.931908957763,0.511854832570478,4.98572301444058,6.01013593391332,2.6297833262851,-0.098412725485153,4.86227901499655,1.20951799082741
26,11.7293161614037,6.77006577154832,0.422808143425632,5.0346156920573,5.95447567337616,1.42420647486402,5.25280756422305,5.08994483227591,0.301365248139779
27,12.2401261827675,5.97451892496287,0.511890740687444,4.97690365028673,5.99230109811362,1.22596748559281,0.851067343340038,5.14115022698631,1.02944560345822
28,11.8528229894871,5.9113711751842,0.501268922987604,4.9970840477664,5.98342782976154,1.75632166044485,1.07398730676671,5.05567162543132,0.968041326136931
29,12.3326882828942,5.62886321103022,0.543581814287998,4.93641216559567,6.00809065106403,1.04338993124155,0.401273066529173,5.19645854759342,1.05898575101462
30,11.7733888749646,6.40222001554298,0.456212643314883,5.06112254404921,5.99594949255259,1.7958999504649,2.73502669708783,5.02104801982848,0.724581016669311
31,11.9817180613896,5.69068192539856,0.52505292678047,4.96348596411687,5.97986144063267,2.62798108556224,-0.669837177726417,4.90821513082072,1.28146209118105
