"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.8662574926225,5.98305495516189,0.49579259013369,4.97919842321368,5.96404325940961,1.8057547598884,1.426833828345,5.05868435052072,0.915051126618129
2,11.9514907970984,6.18952146501916,0.482113020869175,5.01307447904936,5.97491168820305,2.08453745547292,1.22298822225303,4.99987081552808,0.990716029359283
3,12.2864226775551,6.00866481993842,0.510950829413097,4.91808236361097,5.98691660930184,2.72293471696974,1.12970972732784,4.88141829527686,0.992044201762481
4,12.7325695846274,6.22172434850353,0.511353595427013,4.96105757546322,6.05099387633552,2.40628011368017,0.897339377344765,4.90036572924347,1.0732358756513
5,11.6340611832276,5.84604889046956,0.497505746411443,4.94336425305385,5.89730863450113,2.02109928488227,0.583508334681897,5.00288595784273,1.06456661625464
6,11.7448866781363,5.66353055226299,0.51778755236473,4.96157225747947,5.95690531917652,2.80672961771885,-0.469016062617807,4.87386178659725,1.23600872800675
7,11.8443575187475,5.6774881929937,0.520658829826165,4.9303900203744,5.96263942157436,2.15547498898041,0.931166576756702,5.01153823514295,0.962666563217767
8,12.4581779755788,5.70576215126081,0.542006691311877,4.97784955749705,6.07768946499842,0.994968448070908,1.0753079500492,5.2092416072862,0.930211760666365
9,11.8809022900249,5.72096665401943,0.518473722418987,4.98966813753107,6.01476161973846,2.63417120390125,0.303880567244261,4.92348465988229,1.08566059654933
10,11.2778258055088,5.96316285284973,0.471248895337881,5.01078141196642,5.88406555599134,2.47126931496029,0.0861700868000919,4.91296519153752,1.17286951532441
11,11.9887072664227,6.27945358218176,0.476219291818986,5.0478041584368,6.013383428925,1.49236435696119,2.03165263542189,5.07126112879824,0.841514609805171
12,11.9547290946544,5.78784748635091,0.51585289465581,4.96896330302614,5.98998843866809,2.36025642751599,0.299481327302884,4.93536263771459,1.104529420796
13,11.9308756238971,6.30732390483857,0.471344425701227,5.05852971341138,5.98973303489207,1.47926697751601,1.48910850452305,5.08652270984188,0.952493248688699
14,11.7300187423025,6.09226596522484,0.480626067266709,5.01632556322817,5.95814646259769,2.03596431041675,1.07679722860947,4.98618447629983,0.999829192383546
15,12.050166789588,6.04845099682829,0.498060806755432,5.04046533591469,6.03571420074931,2.4962907818418,0.443693409651443,4.91841446904578,1.11195241186194
16,12.6073874422633,6.14403089042716,0.51266422813098,4.95751391296969,6.03577420951522,2.0850477351877,1.09950959046604,4.97669454017907,1.01755060873633
17,11.8539634730607,6.12953616220615,0.482912514777346,5.02322957318589,5.99190039362197,1.78823975662415,1.89575815033155,5.06672942716064,0.842839840423499
18,11.5607471389892,6.09075522665762,0.473152110894611,4.98602242798163,5.89966701250673,1.32351986417437,1.79192766205372,5.12482621585895,0.862175737613778
19,12.3029314148823,6.02207953565644,0.510516694552014,4.93873121968174,5.99191715574327,2.27502579712321,1.05452544280376,4.95783249462343,1.00583608864076
20,12.3604585904538,6.26081065023265,0.49348071477963,4.99040967025136,6.03387212012501,1.65994513904896,2.3627184405806,5.06446784097554,0.781116675227929
21,12.0347717374873,5.8967313934598,0.510025489300143,4.9347914953899,5.9602023046223,1.85382247494907,1.22247423942432,5.03872835413286,0.947204589778959
22,12.1448346947856,5.95064217536442,0.510026910624044,4.94450639303638,5.99863870856357,2.16357659113503,1.62439151415418,5.00114425002785,0.874961081515262
23,11.6094363922905,5.77031104176127,0.502963723062976,5.00237249547518,5.99130965962611,2.52452196303095,0.987021207715429,4.94824101045328,0.956204248758464
24,12.6720475149291,6.28307326837679,0.504178526716017,5.01474908158727,6.06809910782475,2.51688449551365,0.292828675694408,4.87086046891265,1.19452528834929
25,13.1212924314962,6.16915403338487,0.529836404028577,5.01892281551395,6.18242872013792,1.28556040023788,1.92021970854067,5.12858091220475,0.846582918492063
26,12.3107017391233,5.77722740000078,0.530715021578273,4.92135485866521,6.0040919476474,1.74642504441697,1.01566668695919,5.06669004411634,0.967530456507872
27,11.7084053266012,5.93742549850946,0.492892043545863,4.94742917107363,5.90937407307869,2.26282155550359,0.749919918256048,4.95075764887147,1.0485254868495
28,11.8605595810711,6.04038951348377,0.490716312987125,5.02600408465574,6.01098830462387,1.78796724572478,1.96720831572354,5.09847537530549,0.810421386284889
29,11.8936683992904,6.29128146042818,0.471039443070102,5.04172509894434,5.98573062357428,1.63998265600787,2.02079186753942,5.08766775363339,0.847029441129769
30,11.5028104125214,5.61902169652704,0.511508796979696,4.99221439851929,5.9834553763849,2.73009345580485,0.552567631335442,4.92090925803287,1.01487108940961
31,12.2930834488563,5.88177058472832,0.521538220317251,4.97433149127326,6.0423956681636,2.72481814687332,0.427941068693725,4.90634675826674,1.09639446538747
32,11.49936002749,6.02954394657621,0.475662651472589,5.00053255127427,5.91404719005747,1.70352004497981,1.48074125041885,5.07799746459151,0.909663650724202
33,11.6612948279796,5.77911422972561,0.504419164854708,5.02103564075416,5.99138539646093,2.16143984289921,0.413742213658954,4.99333919079582,1.0685787554499
34,11.7918638145305,5.98490775999972,0.492454470800044,5.00659599283996,5.97289798734923,2.19988105041937,0.672400983342337,4.94836141903025,1.061101551684
35,11.6100566971017,6.15174062290374,0.470136900843951,5.03793157462016,5.94844047789388,1.35035044108913,1.78267818533159,5.12756365359559,0.867233381966203
36,11.7767810466609,5.97413453425228,0.492719231971613,4.96098222657174,5.92474893089968,1.88789338422499,1.16461569843814,5.05133086461439,0.969469072082875
37,11.9909316275892,6.06175637599572,0.494471608690636,4.98448465311721,5.96275680976279,1.18624129472139,1.57577434963438,5.16087563795752,0.899989133993198
38,12.5695841277031,5.94559008462416,0.526985934918866,5.01465872191808,6.12082132981252,1.01281914713911,2.01160533996893,5.20376728511452,0.784497004244888
39,12.1854095995135,5.86526787280118,0.518664692811363,5.02431384799043,6.07460277915652,2.07246027232136,0.742274713346819,4.99788638298898,1.01964035576786
40,11.4720215804366,5.94343300318685,0.481919297177556,5.021984932868,5.9351302427452,2.5876699550562,0.191859318509086,4.90916661047968,1.14527896072223
41,11.3432329161606,5.70594589806057,0.496973575326013,4.99456296551263,5.91978278748946,2.71791254681428,-0.314663153760783,4.88748378436432,1.20543260609458
