"smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3","overlap"
13.5265819859123,5.99007716206083,0.557162543479247,4.94872610167706,6.20470417867905,1.56700703399504,1.65653846271003,5.12481894181892,0.875687724540305,TRUE
12.8310309291645,6.20816498692306,0.516160079326741,5.01016250075558,6.1199410496791,1.15077739173484,2.17163181226496,5.16206737767106,0.805669112339043,TRUE
13.3304926573363,5.94071574827726,0.554351373127396,4.95195573511006,6.16548362402069,1.7143394767887,0.78631653105052,5.04861751454033,1.04088152094764,TRUE
12.4829368712092,5.93469455870521,0.524575456886826,5.04981149923785,6.14894536989263,2.74212227039144,0.507215805260299,4.88285015719451,1.07478838650988,TRUE
12.8129665214629,6.12830555993436,0.521710639790644,5.03999453016036,6.14699459687812,3.2346146790469,-0.446356698016495,4.73403919451385,1.30449789550499,TRUE
12.2725174427309,5.82690754098148,0.525206823443317,5.05109394777242,6.12974244713339,1.40098287338582,1.57340220191941,5.13353929605878,0.842095867359169,TRUE
12.9047481041175,5.86441196843324,0.545561686201213,5.00699740728391,6.17658457125027,2.09102045044823,0.819437080606368,5.01192042167917,1.00758488120799,TRUE
11.6565933993492,5.89680335658837,0.494122926435985,5.06498438102355,6.01491211332184,2.88768479734681,-0.239406775388052,4.85190177927766,1.21149635820523,TRUE
12.9863888443257,6.0067850750945,0.537455319788989,5.02245493062187,6.17443442063329,1.21314163291583,1.38570494114584,5.13870775446067,0.920083942570388,TRUE
12.8497642603076,6.04886575076229,0.529262511885375,4.98452222821184,6.14319179862099,2.50837677976835,1.30626192275003,4.91810940775395,0.951466080574312,TRUE
12.7467074388446,6.05154155294074,0.525246689627538,5.07982219191672,6.20538689384528,2.01249505903697,1.42021097933121,5.03656162836491,0.911711158114777,TRUE
12.229112352848,6.14764862101527,0.497293961848054,5.07309949513422,6.10044544003912,2.87345948667948,0.634533946017595,4.83285205168991,1.08673497933275,TRUE
13.5453331068937,6.15585417542802,0.545536892533481,4.97157918639981,6.2047682670216,3.21166422029503,0.00579745355959663,4.75512736056484,1.23704289749471,TRUE
12.1741572656959,6.09295124621473,0.499517616436308,5.11075075810363,6.12340446211217,1.96897058185187,1.02372782920265,5.01334325873588,0.991874512560468,TRUE
13.1540008424383,6.19247803258588,0.529232352440841,4.98963210181009,6.14097271495272,1.85587988553302,0.967154514882621,4.99921321244012,1.04723623126596,TRUE
12.9052431383834,6.11700591784546,0.526006147094433,5.07853900374278,6.22833748168052,2.22746914106219,1.40693313426321,4.97640313150744,0.927446413252122,TRUE
12.8041785804256,5.91158911139542,0.538307820820872,5.01067974585356,6.1466450066228,2.94751775679647,-0.373753234776318,4.81321669875242,1.25438915775309,TRUE
12.1203274143789,6.12983951673833,0.494251326126205,5.01814290109899,6.02889402263581,2.09413417403481,1.34089457960967,4.9724423508152,0.95432613847642,TRUE
11.7051847498417,5.87110069179837,0.498418793272121,5.03790646445117,6.01487790199747,2.11768845853883,1.05031514153926,5.01469890355952,0.956902551541175,TRUE
13.9644178980482,6.0806627770065,0.564560240075858,4.98303696068278,6.30034362815352,2.26425167589731,0.905149611582693,4.94612678427657,1.03862628478571,TRUE
12.6993727764488,5.74033266391433,0.547982977981411,5.05783948091505,6.21162803732608,1.72582756854783,0.9856600718208,5.09140917315296,0.940060001910802,TRUE
13.7077800376811,6.26526514552806,0.542940933666461,4.98669060356634,6.21902841140929,1.86041393268552,1.12811654537563,5.00917447758125,1.0301719133083,TRUE
12.9755055376047,6.41497418599193,0.505608920793068,5.03509104673097,6.14094734190477,2.38838841633266,1.15648523015189,4.88816696219195,1.04436819653025,TRUE
12.4450004529664,6.3635910872322,0.488662848082473,5.04002523892025,6.05186343054404,2.54181760482633,0.518592321191324,4.85054260084561,1.15971616985257,TRUE
13.0063237607386,6.06435180084583,0.533738209781313,5.00232523909414,6.17666391764088,2.10172805470791,1.42877008861553,4.98470294062754,0.926685389426967,TRUE
12.7065494804729,6.03173463241986,0.525305068721505,5.00109330569319,6.11224346042915,1.31619956787726,1.67182144528662,5.13533026700893,0.871792010393,TRUE
13.3384550474739,6.02089584456943,0.548606204906039,4.99823445455684,6.25459028611537,2.6486848748516,1.43482909045662,4.9068947333724,0.91753734159704,TRUE
12.1775610697592,6.13755909337387,0.495994390156219,5.04733356152134,6.06391255483546,2.41461043558392,1.11122770234621,4.94565896476419,0.995838957295433,TRUE
12.2774756471373,5.89258857166266,0.520048848719433,4.97606874499879,6.04922040246371,1.10643084522655,2.3431126110117,5.23635034406807,0.713309269334024,TRUE
12.6551452147591,6.38227103463596,0.495677771662974,5.05600335986597,6.10484630670954,1.4279650335931,1.73026146369001,5.06066019431456,0.920096218264631,TRUE
12.8890187869954,6.0748685914763,0.528678738710067,5.0481837052663,6.16950717351937,2.45518521053968,0.0935460605524934,4.89203536950276,1.18484644777963,TRUE
13.0635624936841,6.06348473624129,0.535847534761453,5.05582168724392,6.23072609381659,3.44235376095477,-0.0983235479674926,4.73924264052523,1.2187550640394,TRUE
12.5046791482305,5.95388324751132,0.523867571735831,5.06481332016871,6.14613346195005,1.89303672539587,0.679902517306383,5.01684841527289,1.04129814798964,TRUE
12.7051209624908,6.22704409739138,0.509879196288219,5.07357495165742,6.16359907318019,2.39831209800224,0.95665482745024,4.90426622640643,1.03879203917534,TRUE
12.2277926229555,6.05817080969851,0.50455728220927,5.03846911806995,6.08090362803677,2.85969255167855,0.507330791078154,4.81678247687218,1.10169178148038,TRUE
13.2330120152601,6.19050097162258,0.532192597990255,5.00144912514345,6.15388604368904,2.08367100287086,0.595209702982393,4.99223911372489,1.11873401660958,TRUE
12.465120718496,5.90661226869312,0.526148811384653,5.06635685036554,6.16240592666882,3.21998540713953,-0.158825926151941,4.78657345133109,1.19719916578861,TRUE
12.3433584651573,6.06942566687516,0.508284095936461,5.05265140803583,6.09124936911012,2.36207660130074,0.480028752572103,4.93454087664947,1.10623046454651,TRUE
12.7667605543991,5.76708587113987,0.548273358259806,4.93138766789948,6.10597479684277,2.07636200002825,1.10380332186706,5.01363098117643,0.945632925926332,TRUE
13.2823873233746,5.8878798868894,0.556715239245599,5.04813557200444,6.28695475061399,2.72380099013603,0.273012221996803,4.85673095230654,1.11226562456664,TRUE
12.5738143029488,6.1685415013922,0.509413662968958,5.11040018573954,6.18406702352568,2.31335617289523,0.992036589164012,4.95285645313402,1.01293533267181,TRUE
12.1553577734895,6.11808989582898,0.496675457042296,5.06333952722024,6.08867893317359,2.73599725605126,0.89660637568804,4.85683459882427,1.0312331401184,TRUE
12.6529105938215,5.86602071889739,0.536389617598199,5.00305185013049,6.14036513792409,2.66596380263297,0.484970544581156,4.89192256116293,1.07555354921534,TRUE
12.7256434509025,5.90998199956134,0.535584819552507,4.97797477663579,6.12052684252879,1.81577819990747,1.37507347659795,5.05430148322004,0.910994676840884,TRUE
12.6250180587433,5.94302453686032,0.529266056554703,5.02720204943379,6.14170170967874,1.56118517749954,1.54367510027794,5.12040076240966,0.875108936009023,TRUE
13.6681763260599,6.28126676550412,0.540445878392118,5.00596352235088,6.24996544586012,2.5417291780703,1.04728098547514,4.89247088813135,1.04555012369947,TRUE
12.668148015988,6.18831293453676,0.511506107544157,5.05680556653745,6.14012702498302,3.08363525783501,0.086978973814384,4.77489285500347,1.20655893932267,TRUE
12.6826187343387,6.05601847673605,0.522494635879958,5.04616748000421,6.15930516280531,2.81500494900983,0.395899454744816,4.8314154209718,1.12166689758512,TRUE
13.6393559713953,6.46574377758646,0.525949480961818,5.04294843950717,6.24509992142509,1.94065087774036,1.37352726858138,4.95754166416732,1.00976969526635,TRUE
14.4566924991204,6.08410971998468,0.57914926112215,4.99136889996434,6.37987930307447,1.54727751080275,1.34180312977038,5.07980140625712,0.950101402091955,TRUE
12.9979152781386,5.7596418110629,0.55687956969914,4.99068367972781,6.21835620216544,1.58328220080464,1.96629578152488,5.13584635587238,0.760085445797058,TRUE
12.8922842120253,6.2014902547246,0.518976610138632,5.06635671343354,6.18666618447129,2.127941057124,1.0338382685396,4.95227924579833,1.01999371115793,TRUE
12.5009258039933,6.03318488817664,0.517380953797085,5.01410803825152,6.08590824045102,1.99030359481921,0.708392736628271,4.97250311113859,1.0619619902337,TRUE
11.1957130588536,5.7596615733312,0.485547589237613,5.03750352547779,5.94374619099595,2.73712058154659,0.00995800033531139,4.85707062288796,1.14137956309431,TRUE
12.8489775173232,6.163605446967,0.5203038188325,4.97755985758538,6.09695188911634,2.90738634996779,0.517629093101689,4.8380381778136,1.13428597855259,TRUE
13.3912437723201,6.31543800347721,0.528390483299891,5.05807670587971,6.23884022903602,1.23992833767228,1.94782393217238,5.12907500664218,0.86349304790648,TRUE
13.5551517939842,6.28636869356539,0.536237676338283,5.07214307711096,6.29433191352843,4.17084858646213,-0.804093057328446,4.54942636142117,1.39792226739244,TRUE
12.1300216711023,6.04198189893442,0.501898507458695,5.00581942629081,6.03483557659555,2.78190551873003,0.925372820646799,4.89423733425077,1.0221321710917,TRUE
12.5551261248839,5.92767991057483,0.527867752851457,4.98141359091071,6.08398798672365,3.68186698270508,-0.659651606610254,4.68850150380308,1.32238196988995,TRUE
12.0976612766332,5.85345072495209,0.516150221840142,5.02004808928937,6.06617405654861,3.1888146749155,-0.0639315321662208,4.79013962508884,1.17875011391693,TRUE
12.9172253927161,5.96755944607385,0.538015381427123,5.00780414905413,6.17274772364546,2.96550890263093,0.301746316002864,4.83427072677353,1.131396708304,TRUE
12.7017047174415,6.25379509685757,0.507641278397059,5.05282619076343,6.15215107628145,2.72676592246748,1.15545416948279,4.85632803448178,1.00900777800245,TRUE
13.3144097312321,6.24808272682502,0.530727771418311,4.97773417190718,6.17120754708214,2.79445978811878,0.885499106474325,4.84349406620818,1.07731418254826,TRUE
12.690613510515,5.94410878354239,0.531613757001008,5.0435342142103,6.17976883538322,3.32751551728066,-0.0270179609599439,4.75368110708586,1.18391716817911,TRUE
11.7488596770318,6.08489407415814,0.482086411666515,5.01020038740253,5.97450220980211,2.16269601127505,1.49335683809235,4.95720614615296,0.916437843007356,TRUE
13.7016493959065,6.09140655392837,0.55542530844876,5.04081767812097,6.30345830894833,2.73369932973091,0.270008222146788,4.87239175214453,1.15485199098722,TRUE
13.1963450032167,6.11406605102319,0.536684888919406,5.02500866240948,6.21365585336391,2.58643689477047,0.779176286031571,4.89660058782647,1.0616677748041,TRUE
12.3889736801843,6.24137072138612,0.496215676737696,5.0188888485686,6.05599507218177,2.71999046904782,1.09083770793453,4.90142050031937,1.02622974304771,TRUE
13.9055954561343,6.22177460990252,0.552570428966574,4.94081831602688,6.23313485428679,2.13342742819632,1.37243929300887,4.964288809337,0.98148424141878,TRUE
12.9184836865188,6.23040093120274,0.517714223867889,5.00149784712015,6.15066920467499,2.79226335449365,1.27047678303525,4.82822997680082,0.991687750305324,TRUE
13.0957304609885,5.8243808783162,0.555245818805851,4.95777701340595,6.1648745803984,1.73819436772265,1.09234273143971,5.06936148445628,0.954467724966441,TRUE
12.1130447197458,6.06096085989348,0.499633576848491,5.06786010751862,6.05732492576479,2.5392300257603,-0.143409449175696,4.89226413599899,1.22425840047645,TRUE
12.8380029500208,6.23136440467216,0.514615752237225,5.10207475352576,6.21239355808929,2.97579714515805,0.417893572138447,4.81078494355305,1.13943270402229,TRUE
13.0852280707986,6.00406655868781,0.541156904090447,4.98280563431885,6.15824194315037,2.78755711817742,0.0442573429787076,4.82820846544723,1.19607499330522,TRUE
12.8638151710356,5.95674995289804,0.536937535738981,4.9713004813422,6.1147823805701,2.45540860915192,0.380375746521734,4.91866665268602,1.12171336802211,TRUE
12.010421424618,6.06823616840966,0.494752435916071,5.00039344184334,5.99940143180496,2.41952293028777,0.998727875702496,4.93426393449663,1.01382188255138,TRUE
12.8260919380495,6.01322437170787,0.531172519209126,5.0333255340161,6.18907624465272,3.85633077574499,-0.0686737392554264,4.68642924716534,1.20832600034724,TRUE
12.8183617577687,6.0673414070843,0.526667953226775,5.0516600543111,6.18192491719154,2.30904379319232,0.912447120505541,4.95251857582963,1.02043570453233,TRUE
11.9809043093863,6.13836353299304,0.48765440617166,5.09851983503585,6.07872271651914,2.68039106287629,0.579169105975159,4.87018776467759,1.09035457483491,TRUE
12.6041419041944,6.21470361798794,0.506931636820132,5.0292496157689,6.10454363296032,3.19992663543082,0.351075010299728,4.77613308330164,1.16590526533087,TRUE
12.8225507790714,5.84442518124569,0.544207289022025,5.06131009088668,6.21776808344634,3.7168310308225,-0.961831706138343,4.68928833146778,1.34476188282541,TRUE
11.7613246014641,6.34357002816065,0.460641531195308,5.10177924461681,5.99234532004294,2.97059620219723,-0.112191803918223,4.81810115052829,1.26539419338669,TRUE
13.0404712709044,6.21475615802958,0.523425493686274,4.97645667437221,6.12888235726745,1.81695055195623,1.80319630928085,5.03642517538945,0.886486136103105,TRUE
11.9829851194818,5.82043711174168,0.51427486108792,5.04093749300743,6.0708263612474,2.6566067965052,0.375318149456,4.90352210751349,1.08017982167779,TRUE
12.8480871396123,6.18282676558688,0.518774530527238,5.06508277061565,6.19503996522525,2.84590283593531,0.702143142628724,4.81663182088535,1.08205213441991,TRUE
12.3698982514458,5.98455316848196,0.516200291479156,5.01098838727156,6.08314440058378,2.83649086889224,0.422306904272087,4.8456020640381,1.11000980930999,TRUE
12.5830916558662,5.9637133809744,0.52605341007795,4.9953321286379,6.10120904908918,2.16977738207807,0.772527461200743,4.94643005691213,1.03920736121087,TRUE
12.375755224178,6.35699059711382,0.486335138182563,5.04560301156252,6.03656563502558,1.65948050671037,1.12314371885645,5.03634603263559,1.03730849737157,TRUE
12.3747497645803,5.71915868890245,0.537836417082779,5.01164302417407,6.11556374056596,2.41475864116009,0.317577703662907,4.95124166821266,1.07780641182634,TRUE
12.1803201686516,5.39047690133617,0.557443743128396,4.96513127464089,6.10526376573618,2.18065933526007,0.711469274801865,5.01293734116863,0.942373397140988,TRUE
12.8781496112607,6.03679633390591,0.531237288264822,5.00311016604603,6.1396973526899,2.44882801968772,0.418514304154935,4.89624887130638,1.12295788885079,TRUE
12.701808285618,6.26496162004621,0.506766164378349,5.03996255530201,6.11976243518009,1.50527086129935,1.73861063266092,5.06305560239328,0.898092185749198,TRUE
13.482080805588,6.00817862163098,0.554358210110955,5.01757386455951,6.26297868381976,3.0184848720122,-0.0594010601089564,4.79191732123577,1.2092656422254,TRUE
12.5148249492385,6.1706522122108,0.506932598958463,5.00984682636453,6.06876785885484,1.89149784052287,1.27320721196921,5.0136031722256,0.977563819809535,TRUE
13.4668831698521,5.76756346641609,0.571722469581695,4.96985991415013,6.24978985510182,1.98204394752757,0.970055419252275,5.05010218578797,0.965320578454216,TRUE
12.2053455627441,6.34084128588807,0.480486541467288,5.05098005224138,6.03545019656134,2.78380015387417,0.742490478521156,4.84864665630494,1.10836921735271,TRUE
13.126755090229,5.89063303059139,0.551249871723734,4.97295721760979,6.19450233381936,3.14054706504961,0.43808637325937,4.82730574713541,1.0964394863531,TRUE
11.9774425761517,5.86037681075767,0.510715515979489,5.07907831730237,6.11552594419331,2.72904029073657,0.721562598474028,4.89019239565058,1.01176116831626,TRUE
12.7771868227733,6.25519513007534,0.510440348345971,5.07030454588433,6.15765887340842,1.47115240409232,1.61324930573831,5.08252101262209,0.915516175079659,TRUE
13.484350263626,6.08095163086506,0.549036363489577,5.05997668302846,6.31373008247109,3.63760574584816,0.0343037987515453,4.70999268682891,1.19499519679496,TRUE
12.914265476734,6.25917155752728,0.515328876520028,5.02078953297916,6.12691995966834,2.22061313681411,0.764056220302194,4.92208207669141,1.09447235362692,TRUE
13.9047124463521,6.25597406902286,0.550082456349961,4.90180507441585,6.16388592776719,2.15883403489549,0.771255948166216,4.94150063953807,1.11891803888392,TRUE
12.719277389231,6.04821138634584,0.524484669902185,5.03441120343593,6.12826842947394,2.64275729682686,-0.14391707844204,4.86870165503841,1.2299608066504,TRUE
13.1326050341654,6.18265488008081,0.529213369015805,5.01641689620397,6.19389864140351,1.28977670859348,2.34385245654323,5.13713674356129,0.765247885685594,TRUE
12.8012420104547,5.80403615056835,0.546603669719843,4.97577544587805,6.12915767510717,0.747785088070253,1.79696486601746,5.26136835737034,0.805315940828953,TRUE
12.7731138533614,5.85339144336992,0.541741230011073,5.05138316342692,6.20720876195016,2.2172680571424,0.722416569879874,4.97106583060114,1.01575641908129,TRUE
12.6384055181999,5.74148109119997,0.545711594478278,4.95778406945203,6.11262491718147,2.21602091878432,0.964604013783184,5.00867555863221,0.963510514072219,TRUE
12.9969267696202,6.31784866983158,0.513896724831956,4.96238490674006,6.0877666438117,2.1336029492745,1.54672825100668,4.9734873108511,0.961457143790805,TRUE
12.9862316436745,5.7752990518197,0.555275216838381,4.94742874486709,6.1509339329385,1.65945710811121,1.38434796430655,5.10408721772751,0.887521844972243,TRUE
13.7890631516974,6.3260253619757,0.541228777301163,5.01499908426439,6.28518479154859,1.7454350104709,2.01602451535489,5.01612648871461,0.859422060543209,TRUE
11.337517768373,5.99110061075099,0.471568580252751,5.04481820708327,5.94766483584722,3.20680987857078,0.135234000242245,4.76096492548572,1.1607686085272,TRUE
13.9294410445295,5.98202903284574,0.570547804917481,5.00259952465315,6.31924792875271,2.82370399738104,-0.0989131587245239,4.82053638072663,1.21555646451469,TRUE
13.4795204516081,6.4425073736039,0.522052183033315,5.04586042147607,6.22948473949845,1.39767722578183,2.22813260340492,5.11009535029416,0.835214298093118,TRUE
12.994921848678,6.08513622894983,0.531729678730705,5.0353173955646,6.21702392243276,2.37216264270482,1.53315177832493,4.94328269027796,0.904011424311514,TRUE
12.4792475257155,6.36492481001746,0.489959246589069,5.06863129850993,6.08571482961061,2.35425108859753,0.783625952497315,4.91047780079016,1.10114516697258,TRUE
12.2137850760359,6.15025112624292,0.496450028557481,5.07250964402225,6.09252042688371,2.04861170377254,1.29453104178031,4.98731641118026,0.957261873357872,TRUE
12.8664656647928,6.1821514798907,0.51951439960647,5.09490367024976,6.22846046485143,1.74923137739034,1.91963476467319,5.06013799349225,0.836623612749984,TRUE
12.1451706758101,5.97790511422943,0.507795709603669,5.05808333750778,6.08236509544539,1.80465804457925,0.961644365574898,5.0293320195926,0.991731534246754,TRUE
12.9534951446047,6.21466733414244,0.520232395599349,4.96944476286561,6.09646110158469,3.43048769465426,-0.0597227653572492,4.71675857469774,1.26259379043416,TRUE
12.7196654203352,5.84275573782295,0.540651774654229,5.11048862320739,6.26528217912798,2.38873444769429,0.839503936369997,4.97608244123224,0.979016327075368,TRUE
12.6931341332631,5.70353561655935,0.550659785307639,4.94123025181089,6.0969163682097,2.63482738488598,0.00580711020940011,4.894908516983,1.15309917085159,TRUE
12.5429784793994,6.33575912464988,0.494876026849943,5.05039774461141,6.09702224440609,3.23832046536479,0.429301964979484,4.76119991530295,1.16950336554628,TRUE
12.4373155320021,6.10041170422395,0.509507362056777,5.08272475487611,6.13875326053232,1.78066320099113,1.24528350508756,5.04547236865463,0.95522154617533,TRUE
12.4235886753313,6.04780821415546,0.513199577657929,5.04579282072543,6.10794646988449,1.79298526030525,1.16623015620469,5.03523618067702,0.967455111890416,TRUE
12.0360678139733,5.9728218736026,0.503756379083506,5.02691897998906,6.04933604633264,3.38292229771838,0.0410836120294227,4.75031107899319,1.17999480102743,TRUE
13.0031701217714,5.95580613134313,0.541972759291117,4.93917413673343,6.13554172207611,3.25016136048546,0.450588443728841,4.7760314735534,1.11460287392402,TRUE
12.5330254335444,6.05160465283921,0.517147341244342,5.01640803339489,6.11175732015137,3.08506650481397,0.553536419922483,4.82120129173019,1.09601695003982,TRUE
12.6720315745509,5.99012506960999,0.527295600995825,5.05755859894047,6.1661023458722,1.27996264567369,1.62341099535895,5.16423993978174,0.86340355506031,TRUE
12.8635532612245,6.11751895342555,0.524430083259652,5.06661567828877,6.19120691952475,1.99665350355642,1.07429025712677,5.00327039629161,0.995384101839376,TRUE
12.9213034186035,6.01509003943306,0.534482718610816,4.9425722178689,6.09554098499547,2.83015868762457,0.210402181538905,4.81551317610902,1.17442651356888,TRUE
12.9041415072139,5.96780243196704,0.537528131675336,5.02284019376819,6.19231330065055,2.64257175398379,0.653028969232412,4.87304479953845,1.05812115410891,TRUE
12.4475187485814,5.99720299572773,0.518200926878604,4.99175171921779,6.07205490007861,1.98854218390827,1.06388917063507,4.9825453253529,0.988293108829884,TRUE
12.3578194150692,6.01405936458788,0.51333975982411,4.98413692652524,6.04688568638227,2.06668845361061,1.14175165221612,4.99163717097253,0.977562973128139,TRUE
13.1930934520474,6.32123436015516,0.520867915994774,5.14160623906411,6.28752138661804,1.9923526276244,0.956559090101555,4.9534455747049,1.04338508641418,TRUE
12.3181944436576,6.20326249492082,0.496414630951474,5.05960067983029,6.083341330082,2.51538867084019,0.770637565214367,4.89940002649725,1.07372602572436,TRUE
13.4111344474789,6.05781154539068,0.548299842260587,5.08053096305772,6.33959980289708,2.71882954506995,1.1406964219783,4.87245173293899,0.967834889535444,TRUE
11.8329730003069,5.9292542582327,0.498921001672283,4.99891329633468,5.99633058763473,1.37135340364453,2.07428526657263,5.14784440675776,0.771161403116677,TRUE
12.3095108785916,6.21704602689909,0.494939637470763,5.05306501665224,6.08807419707332,1.52739198600946,2.35847538618256,5.1227773247666,0.76360993337721,TRUE
12.7389076799412,6.08502632993364,0.522327464581978,5.03786240623778,6.16512756143238,1.5695806556522,1.96341984898241,5.08455027871225,0.818126052003312,TRUE
12.4734466465423,5.98265067890364,0.52036908094187,4.94571345790472,6.0288702318839,3.27471415768673,-0.190675289601068,4.74426313601657,1.24821747580986,TRUE
11.973833783566,5.84498077167079,0.511853857559557,5.02482959781108,6.03847771325498,1.93745686282725,0.660782667327862,5.0146157738847,1.03171620120238,TRUE
12.3867705420209,6.25852283461404,0.494741360277675,5.0348173806823,6.05286355978379,2.20430062765525,0.728759285453275,4.92131193629895,1.09830469132356,TRUE
12.7103029268724,5.84820896312069,0.539884375945416,5.01293365812799,6.15996672760589,2.15514877555482,1.03051499117596,5.02141983865016,0.961052808694826,TRUE
13.3376652600613,6.26141979586323,0.530546038322569,5.05758022003713,6.23548053675663,1.69488189935527,1.43932891627342,5.0540695671144,0.953438338058515,TRUE
13.0792201033173,5.83966194069137,0.553516043421406,4.94562168574364,6.1559590715228,2.8133887722646,0.280646888780469,4.85741055271883,1.12402755510707,TRUE
13.1127294515666,5.85414976484153,0.553552158117461,4.98939861599394,6.1607685562682,2.39818411089586,-0.439716161149909,4.93521085821771,1.26144780371244,TRUE
12.7475938338544,5.80981179244721,0.544242476802342,5.0040257842558,6.15563068795663,2.70067272396332,0.0699065130366628,4.87738892710048,1.14705749468159,TRUE
12.2679977036787,5.7776423021864,0.529047653762282,5.00886605547701,6.09859834206151,2.91013065792172,0.376038195404137,4.87750874621835,1.07840857530534,TRUE
