"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ","smle_param"
15,0.506045835019939,0.496252980952261,0.517426742662846,0.508363742857556,0.517195800974488,0.259367486277108,0.483484262520129,-0.353172108162861,0.503385920538721,-0.424543181722447,0.510201111521846,-0.38368726726526,0.494698631926839
16,0.538059458258008,0.535058044921685,0.557805264536778,0.55399523034691,0.559666499543368,0.231980465664071,0.514878573159299,-0.426784385078814,0.545021366712076,-0.552898347740437,0.535719724799593,-0.61338189225825,0.535788620957981
17,0.528635468699108,0.526086606139729,0.545351367857981,0.546748911882059,0.531092566232223,0.16558890220192,0.485747414024057,-0.374818803977001,0.520511653078251,-0.52804055582417,0.525721803166663,-0.497985504989077,0.471533787190475
18,0.500613293845992,0.502083701801044,0.532183988843983,0.530390173403474,0.532228439469616,0.310841941014908,0.495279919874829,-0.0769842717655878,0.519789290750003,-0.15814933856475,0.506805810727537,-0.216294727587695,0.524046754902368
19,0.520208373287485,0.515674000902902,0.558773338372363,0.554905198278127,0.54521698212341,0.24091704904632,0.498496741077245,0.0234837073456275,0.537442368527788,-0.113332553476316,0.517913944043381,-0.178035631502705,0.504747810654223
20,0.506073276219847,0.506880724835833,0.52529570571004,0.525834915128403,0.527888311903655,0.245671889593267,0.489669851203986,-0.36574705463974,0.512902334020049,-0.45814568482593,0.507028611970656,-0.493637798704619,0.506765441945736
21,0.526882218288913,0.523376088718919,0.544951453626537,0.548995895255184,0.535115623949611,0.283739961911974,0.495794769757006,0.137936023267831,0.527722861810714,0.060746969729658,0.514508977442482,0.0264099943132564,0.490240677264559
22,0.503233303713032,0.499279659422362,0.527119606103919,0.528527046318674,0.521466746920037,0.263846034393904,0.486555033765671,-0.0553490842018793,0.511133320522338,-0.135356586490082,0.504950818024398,-0.15926964442705,0.5049951283434
23,0.497852087209445,0.503306979296358,0.520080129927676,0.525859957261843,0.516704107974053,0.140326767365883,0.467436801764228,-0.577771682759955,0.502739514122676,-0.794728703878008,0.488907562749461,-0.902312557927281,0.509213636300289
24,0.475083254748669,0.473023228368008,0.524989866152604,0.519364692180378,0.508920045179451,0.241327697614069,0.471078256383414,0.165352054936906,0.504100240008787,0.0865416412229894,0.488564051599634,0.0515310908104915,0.485320616389027
25,0.46033323309085,0.461981902728113,0.509141861881322,0.506568488529394,0.481049793721786,0.0490011576029181,0.422971731741131,-0.17721284895104,0.474469227300778,-0.383096097762148,0.460080624889922,-0.445830349085368,0.474990506509028
26,0.53394898692404,0.535080966675752,0.557040835916201,0.560232859557479,0.5563738624754,0.301927370185701,0.516677042985833,0.02764199488312,0.545539050931032,-0.0456906366767316,0.530821152817342,-0.094281929225859,0.495694019126262
27,0.516550203524248,0.518287657522179,0.542726342627954,0.546626709767899,0.535211942522577,0.149057156896076,0.492570528077682,-0.786076336441696,0.52261689977226,-1.09260411537438,0.512047123318711,-1.23299031505188,0.528576813053625
28,0.513161474426978,0.522436451485306,0.531818312592354,0.547954826980438,0.529889019175034,0.293365252231398,0.495679730571864,-0.148690247551345,0.517740369849771,-0.235765326448845,0.507999460473296,-0.281857757981103,0.486893172797431
29,0.484431616816175,0.47827325084479,0.514872453559332,0.506296871164549,0.51276080825414,0.259819473470037,0.47582031443127,-0.188923901015661,0.500100272462638,-0.270926140906115,0.495385420837665,-0.295042975087042,0.517451689453817
30,0.507490797034146,0.512679943463741,0.552721697343926,0.556707599209865,0.551667540511884,0.171957132928366,0.501626719482029,-0.29099344338705,0.539374991381059,-0.485099244087293,0.50957531316259,-0.668555492343551,0.487739314483283
31,0.514058998664367,0.527841969032521,0.546536496426204,0.555623558839284,0.531816988530712,0.212058941774291,0.489584897342454,-0.0415102173016799,0.52332021583037,-0.17582852427556,0.509589490256249,-0.226996724547927,0.491512313226611
32,0.484215821197848,0.490130354289884,0.494300272777472,0.502779755250448,0.463703394691848,0.137031578484429,0.421413207074563,0.0195154376815163,0.459010258452563,-0.0951049385337304,0.468103771803626,-0.0687911501144545,0.458248609636938
33,0.496802255343047,0.492085849960549,0.510696688842325,0.505183894737917,0.492751952307631,0.171523100157367,0.451406381563177,-0.258087497028686,0.483392865593433,-0.411176526424407,0.483872623655242,-0.408659663869932,0.528774362725393
34,0.488285392338226,0.478448408792006,0.513445713024363,0.502939991786547,0.499075561910353,0.155246748009694,0.456115032728954,-0.21406080021732,0.489591341550851,-0.345234927117447,0.486314366230348,-0.360214822774674,0.485832681726293
35,0.477178792361077,0.47961433164201,0.509135436578034,0.511603764269395,0.512706972716353,0.287060042349515,0.479450194567264,-0.236508656082967,0.498689457506925,-0.313949894865578,0.479761871404073,-0.422151067028412,0.503285802616459
36,0.516967051306972,0.514767399421666,0.549200487986047,0.543536744664168,0.52990391164074,0.168066395245697,0.481329346589446,0.0115875504156588,0.523534919433712,-0.112881983814611,0.519952162144582,-0.122939718759924,0.515886856903669
37,0.448816300905755,0.453081589644644,0.460177280245287,0.459239079261704,0.465070947778242,0.109374340286988,0.421228000922761,-1.71960040330546,0.445683951943532,-1.94894662627477,0.449004523792809,-1.87516950597816,0.474554629118771
38,0.494226881233914,0.485437620030549,0.507249452208391,0.509620845523554,0.492941982415635,0.177693998532688,0.45356666946014,-0.154989821379401,0.483477862655569,-0.291079931891155,0.466421362566153,-0.367764760159911,0.480904940733594
39,0.5113701625711,0.505914520784385,0.541709542883956,0.536340756133607,0.535311877074893,0.255893793225755,0.494183123047898,-0.00175920638028382,0.526009958642599,-0.097169878089254,0.512175225518626,-0.144631985173344,0.511923046873013
40,0.533578288354329,0.535269759394269,0.56642223319497,0.567513410072747,0.545067584746137,0.196249773274362,0.497704642162022,0.0242667937489455,0.538845157954943,-0.119467717547825,0.530885724310538,-0.145991770652584,0.474449283167586
41,0.509457616350411,0.508684508444962,0.545367046813526,0.546864701267824,0.531355020323002,0.205027803086235,0.483651665669605,0.0212065010387922,0.524153925255072,-0.0904532571199603,0.510762767511613,-0.132923240871693,0.458628145156077
42,0.50858817689238,0.509543710907934,0.537135038462422,0.537203169633593,0.53982877960394,0.245759193009363,0.496148007375647,-0.441248701066336,0.52535910331688,-0.620174309285118,0.501035874638685,-0.838722198602311,0.493439732858889
43,0.491244299325453,0.490105748476494,0.526075003746761,0.518418644385011,0.511279408878435,0.0845550135713365,0.461565661521318,-0.428765518782696,0.500822575170429,-0.661202816380998,0.489380614667624,-0.739529127132555,0.552268660197056
44,0.503129669057175,0.502029986306602,0.534629242531565,0.528750582490842,0.52527944473398,0.2253408678816,0.480287321880568,-0.17844248849929,0.514947935881138,-0.296065537656491,0.507324207195619,-0.33254148831188,0.486654338339136
45,0.501731936331445,0.513944748685736,0.561735528803806,0.571707584264012,0.550661655291906,0.157135874956445,0.498495345355116,-0.438580459303912,0.54017729495407,-0.714958559500683,0.526690553760979,-0.812309450975418,0.517734475652308
46,0.478414018671767,0.474750763060196,0.520349637853663,0.519929803271592,0.501569364523362,0.239636199251518,0.464940130886472,0.0828280940573572,0.495404252693783,-0.00791412139180725,0.486744519275618,-0.0313974514876196,0.518691536886018
47,0.465188237964127,0.464289226582335,0.493185797979434,0.497186251391263,0.4861679266076,0.210692385988313,0.443363326900683,-0.334613271449069,0.473900921646798,-0.480158859472189,0.466383218638178,-0.527940800668133,0.518843969927089
48,0.509113036494218,0.504885157079617,0.545284933903297,0.542083013664784,0.52623784805279,0.18963444121103,0.482209830884658,-0.0582675475160179,0.519074636925521,-0.17986040718514,0.518058141761674,-0.183565100160411,0.516587791602798
49,0.492887625186976,0.488935404917858,0.513713009466404,0.515953317354408,0.514031316245018,0.289984488647995,0.478531225600074,-0.249766994288129,0.500165759291601,-0.32345267076187,0.497263591141404,-0.339745973908867,0.537455214314607
50,0.503401261651629,0.504703610609632,0.533380110609514,0.53549314372253,0.528857395969466,0.218673436286741,0.488861345107928,-0.361755987866385,0.515960188859266,-0.502924768602156,0.50489874838762,-0.575399900287312,0.538606103582535
1,0.474321134739454,0.47495252403751,0.523242354789267,0.520890797079546,0.503420502752638,0.15476670872036,0.457847203592103,-0.170332945132905,0.494838380373348,-0.350428960942058,0.480792865716199,-0.414690444655378,0.496086226256094
2,0.478616346701389,0.486827360020519,0.517823110182994,0.516849144093419,0.501099403775675,0.137628886628801,0.452314092791038,-0.17069758822825,0.492512545011282,-0.361590745610458,0.472638877503738,-0.460029298788245,0.487271836519714
3,0.497084023723286,0.503688006196492,0.516110885023986,0.525136434515403,0.496443317675486,0.170453210269498,0.452112045183535,-0.140603973623985,0.488770059967649,-0.274378518156145,0.48707526302204,-0.281962619160826,0.487683899869762
4,0.512527587550301,0.506606777456382,0.538501664852761,0.53386477093274,0.53140180047461,0.160662329408034,0.480930615238812,-0.870263434915546,0.517456426769593,-1.18352279115503,0.51320143903088,-1.24033015256659,0.48102603858751
5,0.483524347141833,0.483804899666058,0.507018293466126,0.501657514033728,0.507539458217873,0.259442908210534,0.472541607217711,-0.275667003104637,0.493993446312685,-0.370420983439436,0.485272587742402,-0.421344326329486,0.520137728582604
6,0.500971588915035,0.503637381667228,0.527584774397234,0.529969815574922,0.51725376867914,0.217681216042764,0.472485749714589,-0.120365279639579,0.507120146705502,-0.241757997963887,0.49719179323977,-0.284771140615024,0.505456704267752
7,0.486774597265108,0.499565805973759,0.510791971415184,0.519254017884321,0.502086626198271,0.177384979822033,0.457354419557564,-0.424145736703093,0.490198788748858,-0.626108769274116,0.477406011264542,-0.725055339648361,0.480291526337594
8,0.480427442541865,0.485007674684184,0.519601989916955,0.518603182010708,0.493530495257296,0.119704734385498,0.443680022194155,-0.113144580871062,0.486834296555858,-0.2809175096075,0.482172544280853,-0.300521295043225,0.511291362301119
9,0.488169420202779,0.493039575087246,0.525979692533423,0.528819310686406,0.526325359646546,0.257675452056017,0.492604788546881,-0.172534703222295,0.513498963101932,-0.242383566527697,0.50110722084774,-0.296023570755077,0.506133557114069
10,0.498742789052998,0.488422970706202,0.53064659443333,0.524315185092067,0.517709549654999,0.151792271777241,0.469826871469078,-0.142248273842649,0.508691614698538,-0.305658995546042,0.490095126944448,-0.389812358231236,0.488927041408724
11,0.476123477674646,0.48053522149332,0.516529769893252,0.515533512183886,0.504881270637701,0.178265181376213,0.463421963729168,-0.438872587402958,0.493793569291347,-0.65760241971612,0.479060707830387,-0.765908383705914,0.51081994610294
12,0.50092229378378,0.514537041277919,0.525855539848937,0.532822725262125,0.52080400551098,0.298102162379754,0.485351970646565,-0.0772202170878822,0.509515617907028,-0.164160160813971,0.502244268367578,-0.19615881288424,0.499642306973833
13,0.487069008665671,0.486241021389531,0.500932479264488,0.498772718956883,0.474219626033497,0.203800027396849,0.436020436099666,0.09557099017327,0.469188454329421,-0.00381655161188754,0.465686900005908,-0.0131325715974577,0.514195309992397
14,0.501362688128987,0.497952226396156,0.530353902926904,0.529195414888519,0.521763040814527,0.203870704937467,0.480294011383343,-0.195166759715868,0.510838516943811,-0.325721271324754,0.500957960418698,-0.36972951051209,0.497678234810635
15,0.489920129157874,0.482120609212209,0.540668287371197,0.534459545048798,0.534534880419807,0.255731018469822,0.496647178606003,-0.0161833606148907,0.525359013759619,-0.126826677299119,0.503572456314216,-0.213872689329764,0.477715185185016
16,0.475779981694567,0.472991159176239,0.517919003453311,0.513766573546942,0.503191635113439,0.174755822713989,0.457041856976221,-0.250924187386332,0.492976553351528,-0.407713166419125,0.481849783750949,-0.464293032775949,0.525485299125721
17,0.508710286909522,0.493991632697095,0.523611708317225,0.513171191117425,0.509447167614467,0.266681170048803,0.472079307762198,0.0388218471466305,0.501547242359887,-0.0404805974438269,0.502873289797072,-0.0360403480732185,0.508808963961304
18,0.500029385046063,0.491165202450643,0.557089469339566,0.548990214287926,0.557994699492781,0.223285545788605,0.509859830918246,-0.408936917944597,0.544709629245858,-0.60857120439903,0.51955923877103,-0.822645526623777,0.502144154628254
19,0.483612390269517,0.480025371441161,0.520234529777229,0.525681443521386,0.506581682295371,0.112306239162425,0.454498145651166,-0.218968450580018,0.497086965266028,-0.439574294717672,0.477420477306711,-0.545079461025375,0.534871750262309
20,0.509810010908273,0.519600690052577,0.574866045090826,0.580008925172029,0.556516458239407,0.288349599397419,0.509282643313599,0.19523738831985,0.551167379510318,0.0793045334187904,0.534576797024804,0.039216126614971,0.518156777897143
21,0.50688093882456,0.506170500917234,0.53876572096884,0.53932701729688,0.523378493009807,0.172288203105128,0.474894620854903,-0.303042090287295,0.513586957221817,-0.450223822791662,0.516240702887717,-0.435715876957392,0.48546798540627
22,0.483395446981032,0.496114746598856,0.513903432428898,0.524038023408609,0.50867713758502,0.222667218252148,0.47023533179312,-0.280793869876849,0.49584874928505,-0.381484395671438,0.493033447720567,-0.396323202146946,0.489144138815442
23,0.499252776915686,0.491362798274362,0.545428343784023,0.532743806273401,0.518300385803059,0.295042054351817,0.483259289666873,0.319485196176525,0.517132567252694,0.259635144206435,0.517372896717112,0.260019089476267,0.517082391220656
24,0.513852818615788,0.510011563508274,0.56431208375193,0.562883081725652,0.554700679315243,0.290895701223419,0.514159471350413,0.0617304221548695,0.546329859895891,-0.0449604754793496,0.532629926264785,-0.090760069196024,0.432861111698503
25,0.491401698538442,0.49556076054363,0.524106298960225,0.52738081899826,0.517472868829259,0.157275993363699,0.468392010549048,-0.407200602857331,0.505752136813897,-0.625761763324643,0.488707806165949,-0.749778286033092,0.490334221950875
26,0.551936611945143,0.546958914255029,0.584948351378835,0.581372656628844,0.582085023638782,0.196164530885714,0.528552386500554,-0.379680158344505,0.569828683845802,-0.532126044610559,0.56549245090237,-0.55758946291613,0.507400456112811
27,0.485890438272961,0.483695824604961,0.526315894021655,0.525517114731839,0.526236765133209,0.180744939170357,0.482497692108253,-0.607421669239015,0.510988389189496,-0.842287698545248,0.492034348591051,-1.01862604662611,0.476348677397854
28,0.478633198227857,0.472362626999436,0.500354004338056,0.502416782358295,0.496758105311994,0.178354553869736,0.450713927748638,-0.603082030274705,0.482997369201266,-0.820102638717696,0.467099342578744,-0.972243192550578,0.515060674095026
29,0.503261669821032,0.508349364047659,0.515897115537161,0.525201074655631,0.517370431649594,0.262761907581161,0.482389119051334,-0.152658061850698,0.503974121272244,-0.232266948660148,0.493997370459813,-0.276405656985529,0.544705787195258
30,0.489838210865104,0.502554712721342,0.524866321199106,0.530946603786215,0.499626183965787,0.12818410625363,0.448837586354208,-0.0752567781942308,0.493801533091164,-0.192428598875036,0.501391906871815,-0.168313815160869,0.492221276088771
31,0.508209863209426,0.501518220502244,0.556501251005722,0.550756954165792,0.540619708439932,0.133344963370728,0.480220786128719,-0.14644074903883,0.532863221518042,-0.366599482714051,0.514597696216579,-0.445963384797236,0.514724620820366
32,0.473508692190256,0.472364400824421,0.527961936321131,0.520584012285427,0.516871081162606,0.27412096894726,0.481278992600845,0.113834279848631,0.509829096505776,0.0319394976853968,0.495004609713008,-0.0123373543683736,0.493783509606308
33,0.501690302403285,0.495393815493816,0.538111089558232,0.533320999962418,0.519881060066244,0.191396513968212,0.479573303736178,-0.0191876483703792,0.512453123132219,-0.159657977683968,0.49538316208749,-0.224313796324523,0.491970002697008
34,0.503532315889498,0.513296138674783,0.53509399466095,0.541609756867807,0.5194487126766,0.216410913177478,0.477573613624611,-0.0835488727681191,0.510804994208621,-0.208015697240839,0.504421448519046,-0.233463399545097,0.487274594813714
35,0.497834320397855,0.4994659999155,0.521962864889742,0.523461379983011,0.510422259181563,0.212860295790251,0.46946415788033,-0.0478099246893302,0.501833906792746,-0.159139034283999,0.492001843213795,-0.198070198546858,0.510657652339159
36,0.519969629476932,0.514090541983787,0.55612484688111,0.551326375058817,0.548472406087705,0.295221098388085,0.514871358761145,0.0410903659939954,0.539334385784183,-0.0300508784960893,0.533368512395278,-0.049648737296077,0.515557247275478
37,0.479303932211438,0.48437663049231,0.516701623081672,0.515337611485548,0.502471071061593,0.235618691561561,0.461467245307942,-0.017914674320783,0.494264106064905,-0.126680221875137,0.479426043959393,-0.180590645990125,0.475614757056554
38,0.49398822625258,0.49571827510972,0.537996795139386,0.533952309568821,0.518678432950723,0.257856154519964,0.481692211284508,0.135696291940401,0.512925074707251,0.0451124333260324,0.501089243834501,0.0132975726994142,0.4792871882937
39,0.493692832406143,0.496545074806581,0.5351419478132,0.532351843282326,0.533455893480759,0.349774457710988,0.504372645949231,0.0607743419973787,0.523142343317847,-0.00052216802959526,0.509750431501989,-0.0479406335633683,0.500826845011285
40,0.507173041596617,0.508630029555027,0.541874302184177,0.548493606686954,0.52504499543439,0.16795716819496,0.47418846856994,0.0603330160977967,0.518659126707365,-0.0895107932506594,0.493996996945477,-0.165088988864997,0.483950454077048
41,0.481774222285686,0.489745808665932,0.523996620975794,0.529403277316809,0.515479441900914,0.23257885496157,0.472607365287588,-0.222200479078327,0.504682795811883,-0.369078912362234,0.48869623039194,-0.459190535172301,0.495562394405451
42,0.495302265164204,0.500327544251525,0.506028560216926,0.511006150596928,0.50503719487357,0.181668080374959,0.461117176413586,-1.18147042917319,0.488287082538543,-1.42210739556023,0.492580042871404,-1.35006329808068,0.48831973040168
43,0.481538149891092,0.476193547321701,0.524468584085173,0.518381836488994,0.52287446075759,0.17316470973656,0.48137495468094,-0.73193643110512,0.507941656214564,-1.02088702391023,0.48684459271682,-1.25800972333546,0.492589091908537
44,0.512207301157042,0.509552164408802,0.547524978051894,0.542803646456358,0.536481640756162,0.118413332582178,0.488847277845859,-0.639550967195883,0.524393431662435,-0.888200938644582,0.515838308559915,-0.965345101609925,0.520236229974233
45,0.459872353553844,0.469995493017116,0.494398301180996,0.503942105368217,0.48534669451426,0.137505747382246,0.438900198511043,-0.370446646310814,0.473680049426757,-0.553855115745019,0.454406674006478,-0.667149023731597,0.507279287811654
46,0.491815578121026,0.502603470787464,0.529035327741866,0.536543837032171,0.515044590195765,0.142990617723547,0.467552560129224,-0.178926768802076,0.505519456153144,-0.338929144452684,0.489400138477206,-0.412750249148268,0.515996114084993
47,0.464120069913869,0.46608602429914,0.504245479779206,0.508986098741139,0.495185272745702,0.195099393959157,0.453256497131139,-0.346915464655865,0.482988229920571,-0.515148002565667,0.470530680074167,-0.594141774430273,0.55556051523192
48,0.510671669601952,0.509319939878026,0.546793663008301,0.543137209842584,0.545908586456666,0.284502896544383,0.51221517105071,-0.104785399854984,0.534131415535194,-0.191742805961215,0.518199680874127,-0.258004120351098,0.491274925955869
49,0.508173008248657,0.513056145767564,0.536309203925349,0.541062123804456,0.528718148186202,0.154666033836559,0.487504028489151,-0.683218185932205,0.515690608261394,-0.933262392648012,0.507490017514499,-1.01886032252978,0.499609110414421
50,0.535416662551876,0.530913922418063,0.567508196111464,0.56576682949073,0.550433649122724,0.250926330254548,0.512403048610968,0.0838397867931587,0.543644976363374,-0.0112812847592665,0.542027260718758,-0.0164734246573768,0.491050320430228
1,0.504078378382707,0.504767275225255,0.528326584737775,0.52532948060315,0.519455010902271,0.22622038842673,0.480805944100479,-0.360922004990712,0.507656303511306,-0.470261775498827,0.512320876783248,-0.440798292534452,0.513011324945969
2,0.48220981286327,0.47801360695993,0.525723106260182,0.516789156088927,0.512879048890512,0.194516491308247,0.466659509807394,-0.147100359076586,0.504208668924778,-0.312603917927249,0.481282270518499,-0.424635614635826,0.496694312335069
3,0.530441744506024,0.524594808615551,0.543816591770333,0.543023315355398,0.542875211398891,0.201831631184241,0.496139615658646,-0.748316568009327,0.527595367248218,-0.938031518470831,0.526701219599229,-0.947240458328607,0.470403954362851
4,0.48803361786957,0.486775146334217,0.503058964063736,0.503266134738511,0.486322406096911,0.106626822322336,0.440143015466452,-0.876840369041057,0.474558130017736,-1.20812523700688,0.477213318126447,-1.17831720911733,0.482219944827938
5,0.483164630377156,0.48483917702284,0.486755078243368,0.497708806619078,0.497528709503437,0.242245514450908,0.463382374412332,-0.857849136144779,0.478679852281014,-0.973305679199569,0.463020986010696,-1.17716675702097,0.536960258061991
6,0.519289148839036,0.525357805967472,0.561859874173743,0.567766800499879,0.553229906410201,0.217270982819326,0.505295593635738,-0.202464115309113,0.541966730048178,-0.378871939123876,0.528906249821105,-0.445698841170697,0.501477024540466
7,0.472973565961415,0.471733222373221,0.505652923912,0.497880361382858,0.497690117128913,0.179045955300684,0.45725350788445,-0.422609167847754,0.485610885472794,-0.571189337420012,0.482824162749511,-0.589169064034907,0.481604358468039
8,0.515588193622205,0.513051967433404,0.536763589441242,0.533248576352088,0.530407018115732,0.267023145225784,0.491017929285056,-0.0964870046214152,0.519922823678718,-0.200718192467921,0.509298746363599,-0.249753778741726,0.510070762390172
9,0.524040196229578,0.520576357212151,0.5451303163896,0.544840116408624,0.537259750893177,0.258634703607091,0.494287249510304,0.0624876285588539,0.528798063319023,-0.0246023796843637,0.517480418981389,-0.0569176711639239,0.518712338857269
10,0.496436358021615,0.490560406648662,0.528736502213997,0.525845829136565,0.506180941739616,0.171711995188765,0.456944443027579,0.104418476236775,0.50184925571826,-0.00242991754269561,0.489336894780339,-0.0312929675056151,0.541096784649508
11,0.519471322616855,0.519362293414841,0.569771177171844,0.571084848654424,0.562712691583941,0.333728782385731,0.527165847688385,0.0562306833951228,0.553345043715067,-0.0630658996434159,0.534912158386603,-0.142092401828363,0.489902706109288
12,0.527460784401846,0.532572434617703,0.550319887057492,0.556504232337845,0.554464100672717,0.27159395476133,0.514842149906619,-0.278373829456699,0.540043552719805,-0.397898964903973,0.518934252905444,-0.527911902231698,0.553373583799542
13,0.481609612887653,0.485466441252248,0.507314414927026,0.513805767536554,0.502539752899216,0.249753308223441,0.463214799721101,-0.242755094758499,0.49038519342051,-0.346290761315661,0.481719109462287,-0.388171128733531,0.479457957959128
14,0.47712317375932,0.47000829474253,0.505222764299535,0.494036940520885,0.500155018050492,0.186211240417705,0.463318255698765,-0.796916918040109,0.486482669152253,-1.06368389601898,0.479911152889608,-1.14423159575305,0.471262365488839
15,0.499604735061486,0.500610863460737,0.517048538471354,0.519642759214075,0.505752095024797,0.186441495783541,0.463968435034596,-0.440216977636001,0.493956252523082,-0.602221830465821,0.493412019655487,-0.606195540996196,0.4928159267857
16,0.484042245403298,0.477509468721336,0.503303987179227,0.493306814612795,0.503264433741089,0.16651166479467,0.460768652149848,-0.539973264181668,0.488373233548117,-0.663674040135985,0.481274525760443,-0.718854373568801,0.507075184424416
17,0.463243185263842,0.470827452751911,0.516772989209262,0.522101431777329,0.49801519461981,0.174184074048591,0.456623071308268,-0.235847401746492,0.489346350979572,-0.423478642780483,0.471351062006702,-0.524339545156529,0.534245049449478
18,0.487240931772604,0.489978753797782,0.522407131120195,0.524257973068359,0.516701695412003,0.225436308205032,0.474214476890515,-0.159591378575581,0.505640558865951,-0.325240754260911,0.473267674967872,-0.499975953819178,0.483559223650093
19,0.504444659760576,0.508665929122931,0.543115436822246,0.545382012449303,0.536178923546709,0.178146982032385,0.486318947792305,-0.204464829408553,0.525635695249313,-0.357664940430781,0.508447562092778,-0.42987413823913,0.503146670737191
20,0.521689030678138,0.523203868610731,0.536468081015799,0.541420305600259,0.544885246341797,0.272430832605029,0.502557942309863,-0.435613593099047,0.527966565283951,-0.582515857925656,0.508056770694651,-0.763662473691032,0.480443054885638
21,0.518601478326877,0.516863418734716,0.576623051851041,0.576156701388378,0.5669311246832,0.318081106018268,0.530716099396357,0.238089707154747,0.561395763822393,0.166446979830015,0.540919313959244,0.124231310429842,0.502712963470015
22,0.48383265351388,0.498318883126752,0.521492047964781,0.531623652950784,0.523148568010228,0.259477439488763,0.483136693793572,-0.483466037996876,0.507724147755309,-0.656598525487507,0.493597061837836,-0.77217935895579,0.494764420078293
23,0.485832152690464,0.495104321955768,0.536826012882854,0.545373673613994,0.515522617315611,0.308299372994684,0.483911922135343,0.244139153999352,0.511106262188952,0.155837778125823,0.494117494152755,0.116181038163718,0.535937875093421
24,0.502681591429933,0.511616919723194,0.520052500687885,0.525017978038568,0.509998242162483,0.233288752146106,0.472250981974759,-0.211216958755611,0.499447525839687,-0.30921392869642,0.499619314252408,-0.308334613448323,0.480638901718161
25,0.482223466005854,0.484304395175211,0.504052299289045,0.502823173795458,0.492828330685594,0.199866177097481,0.449958726401166,-0.127344863269422,0.483182762568753,-0.213229849835254,0.48352414293703,-0.211989395981817,0.499634301945775
26,0.482229239887563,0.477273124503553,0.508309134985,0.506471623571981,0.491471200389735,0.127113278324266,0.446429342079932,-0.172801034247802,0.482702312689199,-0.297758520560299,0.478244205673582,-0.315994845221055,0.505196913008325
27,0.498218235376918,0.493335892625322,0.53617138552421,0.532347749765817,0.530465403303125,0.152324550458393,0.479961042529117,-0.36506415635578,0.518553868013271,-0.562564155659706,0.498344040238825,-0.687990250342281,0.53292498058844
28,0.487140949384222,0.498357831987351,0.504395078873253,0.517471098757993,0.511592979276713,0.319044777058643,0.481580875501378,-0.334407464683188,0.495819603600819,-0.39408988824309,0.488836297152225,-0.442486227671031,0.526509934769551
29,0.499142931834573,0.488199955192308,0.52973912223705,0.524912192594208,0.527016099987865,0.267412250228894,0.487539140313493,-0.179867695684105,0.514651693232894,-0.259403510579982,0.503566658500084,-0.312263720312662,0.488715135569524
30,0.499593935977902,0.50430594433642,0.540069030783168,0.540681762192861,0.530735785764296,0.30344364860944,0.493234960804128,-0.00699072886045804,0.521197733873905,-0.120355126570307,0.506259621948812,-0.182048562274359,0.469599480609242
31,0.508009966802292,0.506845121290797,0.533239158092456,0.537862904030451,0.516898490868516,0.257801994893215,0.475151078821145,0.186186641527148,0.511927894319972,0.102216035013953,0.496182586513626,0.0666091410442126,0.48675146763924
32,0.47621448900935,0.476530012933289,0.505052685290401,0.508026990731322,0.494484752637733,0.140309713188986,0.443203005455982,-0.703402220446335,0.481790755506076,-0.964830616663483,0.477357745316292,-1.0122247860305,0.476520946249145
33,0.483977865838533,0.482898255627834,0.528799564956486,0.523783370206899,0.494665862497371,0.215222902934443,0.452122936973115,0.226126531803764,0.492465880711923,0.125498031144685,0.478996646746183,0.0978692028635304,0.521956696067944
34,0.489807281713384,0.489032569639995,0.538477314977226,0.53471412996467,0.52556819472245,0.214115711546039,0.483768820758254,0.0447222539451854,0.518223474895615,-0.0781667898424812,0.492425289503496,-0.159829214858458,0.483415162559898
35,0.504558716982359,0.503826841031566,0.530954012219131,0.531522718794469,0.511678704977568,0.192300194294663,0.46350561374096,-0.0150377883525565,0.504917966862033,-0.145144634605871,0.495918918403923,-0.175118058098511,0.52797135228007
36,0.465954258164888,0.467738406504655,0.511344368292413,0.516980762580062,0.504051192692111,0.259226039040513,0.466960746788598,-0.187808160765656,0.492364069492441,-0.326986963987403,0.470903870376904,-0.450678268153278,0.53635585709287
37,0.511101369928411,0.514017391025547,0.52955885474037,0.528204138475175,0.514116184707466,0.224654378193455,0.476101008392306,-0.0253081846323393,0.506018458880247,-0.124329614357912,0.502748486398296,-0.135705096282918,0.522888898815287
38,0.503216732395359,0.505905382035921,0.519775877338093,0.525625403052457,0.518371329780164,0.236291801743722,0.475858971841123,-0.48776138539591,0.503963735005588,-0.641362832322565,0.498008174376767,-0.691028178410181,0.458779479134895
39,0.501519948532086,0.492923078825099,0.529281103254763,0.520777992344899,0.520023903367583,0.194387068677304,0.475350905856694,-0.0480951556025564,0.511012358932099,-0.16157640279135,0.495919153032032,-0.216350689510225,0.495389288936115
40,0.520338342585374,0.515554029797115,0.544220759679848,0.543600728783934,0.534824082213105,0.201029768361467,0.488810978674945,-0.240436804491813,0.524299902764379,-0.408587721591432,0.512936282291509,-0.468250244473705,0.478046417053998
41,0.47639953240737,0.479179263663033,0.478882821289069,0.483103283027475,0.46647049534316,0.120695822423262,0.42301840758189,-0.728705263916151,0.454579238367939,-0.976525382151637,0.457117090814761,-0.950958964009389,0.528113728861446
