"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
33,0.512404890194563,0.514166152232309,0.523463565985948,0.521702620219621,0.503688652016096,0.502388547080096,0.484682423313343,0.521702620219618,0.503256948357442,0.50298754438008,0.497869901954118,0.497614517941366,11.8627135127103,6.15172265787196,0.481423651403138,0.000557326417593978,0.435152438259013,0.527694864547262,0.435257958214357,0.529010550418823
34,0.525166859658148,0.515515358521986,0.533588595430975,0.515371344190966,0.535095861915846,0.500684027579661,0.525922644658147,0.515371344190969,0.529265808600933,0.510576292306769,0.529705620027979,0.510986458260271,12.1346499908405,5.99553015444669,0.50591651518814,0.000513006732949944,0.461523197388042,0.550309832988238,0.462504713608921,0.550857843023255
35,0.48363090650798,0.483735142727588,0.478238578706852,0.484536357119425,0.463522553484298,0.47100227630806,0.453552098065068,0.484536357119431,0.464403799034231,0.469568485314097,0.470281056392035,0.475792940122304,12.4516773888977,6.34330494463801,0.490566230836182,0.000442538872150272,0.44933447934231,0.531797982330055,0.448754885518488,0.528503235725675
36,0.510641787339058,0.509090906061304,0.550145055344701,0.545409277830173,0.536502119562171,0.528271193423498,0.52024698927281,0.54540927783017,0.536065656281155,0.528852306537915,0.521076296983694,0.515099898536309,12.6433599811347,6.36470775894652,0.496596809041002,0.000422068149945261,0.456329986409589,0.536863631672416,0.459215589863234,0.539231802855675
37,0.521447711914754,0.518462160140416,0.546800777643656,0.542244313058457,0.521158440154089,0.52470291067153,0.503635321058889,0.54224431305847,0.524655634184612,0.519540158375271,0.526936409405513,0.521774615331248,11.1461542805794,5.67053680633474,0.491256206975814,0.00062094259362284,0.442415516279823,0.540096897671805,0.441623890608122,0.536795632357395
38,0.500455173188635,0.499158371244682,0.530504264825636,0.526310977114577,0.511243242020524,0.511228991362723,0.49576816680801,0.526310977114584,0.512688798542623,0.509380172467534,0.503328213079694,0.500864894496774,12.3572574726574,5.97786046767009,0.516246992433626,0.000478628960347483,0.473366915310667,0.559127069556585,0.469645485465276,0.557100089560539
39,0.549608586861983,0.537687095265499,0.537530184674165,0.528207053479553,0.527747707443318,0.505153163449668,0.511287083354618,0.528207053479548,0.521570680722492,0.515430734484462,0.539248430208252,0.531919063989561,12.0175955784909,5.80998305826867,0.516543636343746,0.000554669302594241,0.47038285653181,0.562704416155682,0.466630657003515,0.558240895634395
40,0.49531646101865,0.494271472337133,0.530225195226877,0.520470528264998,0.517508676798132,0.497681336481285,0.497361965730274,0.520470528264987,0.513623527009029,0.503416828802425,0.510823278007671,0.500787260159516,11.9191010833953,5.64787755814343,0.526149034341895,0.000570135235614009,0.47934912492815,0.572948943755641,0.476284563293525,0.56883327502278
41,0.47801873056355,0.476348010630958,0.520017243817485,0.521098571312661,0.477486916107406,0.495421892408725,0.456181209992662,0.521098571312663,0.483602818697662,0.48301975570847,0.487330485285932,0.48714276521326,11.9568500666973,5.78657253429103,0.516045404766926,0.000457949241390858,0.47410189745379,0.557988912080063,0.473375439388342,0.555055780723459
42,0.496628442377812,0.498026482945662,0.499036966998122,0.505125651049011,0.478688138339748,0.477932125921308,0.453646702460844,0.50512565104901,0.476866090437162,0.480743692774902,0.490279406166835,0.494488774003162,12.2307337508334,6.02110249641678,0.507707172841817,0.000478380430445663,0.464838229985712,0.550576115697923,0.466530324174335,0.552678470786228
43,0.441507514229482,0.448717097159822,0.490014636559893,0.495141447823785,0.454302869894176,0.47010278032735,0.428259825998323,0.495141447823786,0.457347164169186,0.465475598942623,0.454180623770337,0.462175561662185,12.1157415247079,5.97416340110161,0.506908975491235,0.000467682777309271,0.464522065279339,0.54929588570313,0.463680256456809,0.551698385876816
44,0.471424264860102,0.478307014380974,0.484840308649037,0.491320801669404,0.466121106221978,0.472981586486415,0.45178686281241,0.491320801669408,0.466972313398595,0.471541730600328,0.482342080589021,0.488109022070815,12.4516583329662,6.1871759712589,0.503104260829407,0.000486312639154458,0.459881366033064,0.546327155625751,0.45699816891347,0.544218099440419
45,0.525259230374884,0.523327924538928,0.542444156965166,0.544971720895882,0.512632915913317,0.519429213250945,0.488777099480561,0.54497172089588,0.513491635055596,0.518065005148645,0.518868922972687,0.52339664066089,12.1100404202219,6.17647313872413,0.489970889906331,0.00046751001190992,0.447591809433141,0.532349970379521,0.444872675477347,0.531110859379156
46,0.512181469969103,0.51446717378183,0.526723520509179,0.53403947426223,0.491436380043059,0.51262660567138,0.469455111998706,0.534039474262236,0.496617841801428,0.504742783265408,0.502649500438836,0.510623828004656,11.7106413382982,6.05801239581424,0.482691663008904,0.00052704725727249,0.437694943755851,0.527688382261956,0.436651054585424,0.521961789627411
47,0.445409417353223,0.451569218301543,0.456592467557589,0.468260448483637,0.443907128687738,0.448655625581076,0.426908306544312,0.468260448483635,0.440325270358044,0.453842846146154,0.434077627751999,0.447343408835719,12.2483723533318,5.8884839132504,0.519243557969675,0.000379063581325028,0.481083229695167,0.557403886244183,0.480470681042738,0.556574993373308
48,0.498665887237787,0.492244649331757,0.531807278570286,0.531546434993889,0.509892314311622,0.513752308337909,0.493908773668399,0.531546434993889,0.511394821119293,0.511484444642127,0.513365276388779,0.513380060607783,12.1291138057546,6.0182904459675,0.50381449606713,0.000520387076618603,0.459102987553795,0.548526004580465,0.455940356892754,0.545251808837248
49,0.515127387852495,0.519819474068963,0.518169174540521,0.52528660256407,0.489021876290748,0.50610749136419,0.473653340320618,0.52528660256407,0.492283133840024,0.50045516847284,0.502914276652099,0.511483006192576,12.1673102806842,5.95192580184281,0.510826496198458,0.000464064118400974,0.468603887121695,0.553049105275222,0.468625836145653,0.552830399583926
50,0.496193056154782,0.499299827995159,0.519043635294996,0.526436688239769,0.503848144283177,0.50572853590958,0.487334168075219,0.526436688239767,0.502531384405736,0.507831019573467,0.489457418597454,0.495201266094008,11.4616491506769,5.86094271195466,0.488647520535162,0.000515944048993704,0.444127293013122,0.533167748057202,0.442126470367653,0.529182966473019
1,0.478624076424353,0.477342265598777,0.500099110353311,0.483582024883081,0.484924811807782,0.460961844039654,0.465664544846807,0.483582024883089,0.481575116069342,0.466073999245316,0.486647627205472,0.471019633822325,11.2287178910365,5.89977318363429,0.474581760724093,0.000628986972489407,0.425425719859156,0.523737801589029,0.428042964807919,0.526663233945763
2,0.520782626567545,0.515866452674692,0.511494556825793,0.512696278857916,0.494258038532244,0.484750240769058,0.472424177680747,0.512696278857928,0.490798012825918,0.490798488628124,0.501940452879701,0.501348504129437,11.9235330142241,5.84001743741014,0.510210821704998,0.000512607366180128,0.465834786979962,0.554586856430034,0.45965448259675,0.551899346055194
3,0.506318051119656,0.496448202851366,0.520841460460668,0.507344282060396,0.499760725818856,0.477699718714442,0.479307300018093,0.507344282060399,0.497389857977854,0.48241489196973,0.502281345890184,0.487722586116262,11.1329957168375,5.66402411646789,0.491239890813787,0.000597090683410733,0.443346430201814,0.539133351425761,0.44218061876655,0.53499525254888
4,0.476408526813482,0.478127049182828,0.49019113775286,0.486954867619983,0.484061130725102,0.471253472575454,0.470403961351692,0.486954867619971,0.479799392129212,0.476939049926567,0.467338253845631,0.464494723048472,13.1480778550085,6.02569896546875,0.541704952471559,0.00041250521940716,0.501896912443513,0.581512992499606,0.492782102566615,0.573158656966757
5,0.524071770221041,0.519520589805916,0.537547544401558,0.539256246823291,0.517070188830155,0.519773997975034,0.497047898864129,0.539256246823284,0.517990205743463,0.518501872147876,0.512634659823563,0.513143137865632,11.8697375953833,6.0609801163164,0.489375391190299,0.000524072078930666,0.4445058547717,0.534244927608899,0.449025109822374,0.535395683580199
6,0.433292221012939,0.43867988776443,0.488069451084821,0.49522461714418,0.450531437747095,0.471014739518012,0.42949415917631,0.495224617144175,0.455486067386394,0.462245372350336,0.44848217735507,0.453882786952802,11.2819093102031,6.01788913987374,0.466589477507028,0.000551060862518083,0.420579093793681,0.512599861220375,0.423491383523528,0.512088617406647
7,0.475156083085342,0.47170718986075,0.50480192641253,0.50251574025562,0.486930564183401,0.491100462901317,0.47632599103254,0.502515740255618,0.489947151361193,0.487066308707155,0.483134538685167,0.479810584289558,11.8274150260859,5.73595073263241,0.515029216444884,0.000444441508533263,0.473708924829488,0.55634950806028,0.470737081613779,0.552975669527489
8,0.493310943969859,0.501145176205907,0.52638237544251,0.52985618293814,0.498490545669016,0.510887887257833,0.479930175997587,0.529856182938136,0.501708696309832,0.506018827445052,0.492243477742645,0.49703232224972,12.3305484486858,5.82643746120658,0.527479455966326,0.000453272815961329,0.485750654763835,0.569208257168818,0.488004783744441,0.571554100440287
9,0.498700281840755,0.495809599253404,0.539621086628121,0.537127703758063,0.526665484627701,0.526796578036924,0.517690645766771,0.537127703758072,0.527864645745412,0.52517540169222,0.515799620080505,0.514137120001601,11.4793555468455,6.47309399265852,0.436109983156909,0.000630472433753471,0.386895931286459,0.485324035027359,0.390260658338312,0.484697295229004
10,0.516496817082784,0.511730438979693,0.541589989275782,0.53385790384718,0.521871963807864,0.510896031713984,0.495765046225118,0.533857903847187,0.520791780814061,0.512223226356772,0.510810935797382,0.503668614469112,11.9732804352096,6.19599854099987,0.482514539392279,0.000543911363565771,0.436803600939057,0.528225477845501,0.436017806412924,0.532448058189974
11,0.516806382354342,0.515871261896753,0.542396201615128,0.539302608660619,0.526449254567734,0.524069783098153,0.514362087205664,0.539302608660615,0.52681604453663,0.523497551184559,0.52280388460511,0.519659943150055,12.1446942909539,6.26879621496611,0.483824288633145,0.000495975602702812,0.440174089603322,0.527474487662968,0.436272000031831,0.521686741613617
12,0.478157879528461,0.476133036225466,0.509172225647745,0.506924130310412,0.490835006450068,0.486523655044646,0.470649920758659,0.50692413031041,0.490292945196955,0.487297999487755,0.484024821471798,0.481119875693105,11.6940385849481,6.12889764964162,0.475895550957872,0.000491138033156317,0.432458747804632,0.519332354111112,0.429653164918874,0.518728743387259
13,0.471279485442561,0.466066029799233,0.497012045398807,0.492396310033053,0.467269524613181,0.464438377307045,0.441134654018347,0.492396310033056,0.468354700399188,0.46258628386413,0.47131798655733,0.465883674356597,11.9298169727181,5.5823440307223,0.532067923297702,0.000469967866116369,0.489577588461735,0.57455825813367,0.490248106288572,0.573528627637803
14,0.525049003232928,0.530595446008516,0.567568767461156,0.566918896972749,0.544683233188018,0.547814492132876,0.524132187864036,0.566918896972755,0.546279204328007,0.545650056860415,0.551054659365312,0.549593178860676,12.1694215393575,6.20733620812613,0.489923478445481,0.000519864847982967,0.445234410430905,0.534612546460056,0.445680268013257,0.533455009131058
15,0.468367488260319,0.473524634556276,0.498096556563301,0.497581701392862,0.468883871066658,0.473667051608521,0.450122813844996,0.497581701392875,0.470213966349794,0.471241765545782,0.467739307606072,0.468683532818517,12.4824155601229,6.4194821777147,0.485717956849412,0.000555732176090523,0.43951297088827,0.531922942810554,0.4386530550456,0.52759051928437
16,0.498314219964129,0.504063807721873,0.505719557871261,0.515432769624839,0.480406550876252,0.492835007411924,0.463593953398761,0.515432769624837,0.481001751277429,0.491754312260208,0.50004050356896,0.510748372245881,12.0218378046142,5.88211606755321,0.510714071912071,0.000479073107659328,0.467814103958889,0.553614039865254,0.46466052009275,0.548459985101394
17,0.489191575084707,0.484456828113146,0.539600068685381,0.532952247777947,0.502324287439141,0.504408648520293,0.476263588889981,0.532952247777949,0.506553839020152,0.49650580711513,0.506376646403221,0.496328535695084,12.1437411610458,5.8349812511614,0.519507112859205,0.000417776571490041,0.479445529302934,0.559568696415477,0.476065796603505,0.557734040191352
18,0.512823428143411,0.503347692120152,0.527328163228326,0.516924495619935,0.494683075583214,0.491135324648897,0.47415209369472,0.516924495619937,0.498321793371829,0.484398856560015,0.505274821055678,0.491758079397963,12.2451349235684,6.26217023304367,0.488599327640662,0.00050996898233289,0.444337641697512,0.532861013583812,0.439875582938926,0.528180987304374
19,0.503071431842582,0.498434578138968,0.517776153854441,0.527291259477037,0.488549048751161,0.498998695404953,0.4641372040063,0.527291259477039,0.489698094541007,0.496911287626468,0.503657763155642,0.510816133736761,11.975643550198,5.78219393380725,0.517170504485194,0.000485001960267073,0.474005894785094,0.560335114185295,0.474633663046306,0.559296103347847
20,0.482137588830657,0.490858164515023,0.520677555218243,0.514652646237183,0.496290795111483,0.490438744492586,0.478193812249556,0.514652646237189,0.495985511225533,0.491005289830387,0.504974607914177,0.500088611416391,11.4506644363571,5.98201956744832,0.477583191726871,0.000605882169425303,0.429338430953661,0.525827952500081,0.424953097001389,0.517292132954396
21,0.487899149900053,0.493925442926079,0.504436723939427,0.507007311028835,0.501255933333958,0.483650047311096,0.482043722057757,0.507007311028843,0.4932834700013,0.495447950931895,0.485700013485549,0.488176359589399,12.3646678195139,6.13075095687956,0.504171802561162,0.000539649179192384,0.458640315798862,0.549703289323461,0.454819287056677,0.542890773983701
22,0.515732007875684,0.518987093237878,0.550525109205799,0.546502292303656,0.518480246375837,0.534257125527041,0.5039723061157,0.546502292303653,0.526958668055117,0.523472011341638,0.520406549379883,0.517397107087782,11.7355076010818,6.26069525236843,0.466516876373434,0.000641687228324555,0.416867045997776,0.516166706749092,0.417870149184014,0.51558377022316
23,0.466032514278147,0.46948345782481,0.48389401876246,0.498897493248447,0.457381317473968,0.472039650731127,0.433118382301654,0.498897493248447,0.457133560356702,0.472437759963363,0.451363024125371,0.466251114304833,12.4869563569255,6.04993312148822,0.515499778444183,0.000490945666714188,0.472071482676916,0.558928074211451,0.470573295965641,0.55765301673414
24,0.556181808736072,0.547678354165516,0.573731900223609,0.56414818711908,0.556505267884905,0.543267966458817,0.537317500559914,0.564148187119074,0.556034236882998,0.543968113630828,0.551941456171992,0.540038339706329,11.9182511913154,5.87066403982733,0.507422360412644,0.000592850527410471,0.459699257138652,0.555145463686635,0.455925655066834,0.552223093922006
25,0.499746479139311,0.507141849540416,0.509558335452525,0.520994522068297,0.501481257471181,0.502803326293026,0.48298125838794,0.520994522068292,0.497467590837192,0.507721887526431,0.489131973051823,0.499918840109015,11.7528304698093,5.66848674799826,0.51769177964751,0.000454417670720152,0.475910313375507,0.559473245919513,0.476354987262812,0.560528659996793
26,0.496524449738239,0.50408868358649,0.535578802241853,0.537777779270366,0.511236718253488,0.513160687673437,0.48783904188464,0.537777779270361,0.510783498568251,0.513837021936817,0.50820821375515,0.511496959948236,13.3575815650231,5.89935157651844,0.558351820814187,0.000332585948751745,0.522607420123664,0.594096221504711,0.522664551174817,0.592347513137848
27,0.489498403050068,0.493346849865385,0.532501569587708,0.540478688546223,0.511488274714062,0.515753355503759,0.488424227686849,0.540478688546228,0.510292697357509,0.517617252211378,0.49556802026969,0.503975427505182,12.5060250939854,6.16227741283003,0.507255313617299,0.000516415462125233,0.462714751886442,0.551795875348156,0.45843349394688,0.548811705744618
28,0.541812655918038,0.537011533023117,0.573614817207923,0.578822022200299,0.5457880438958,0.545689072937428,0.511980749388147,0.578822022200293,0.54571955184221,0.545802476665163,0.537629406939452,0.538783543350844,12.1037574585235,5.87407038155534,0.514690342921668,0.000428608783789499,0.474112719730976,0.555267966112359,0.47620658496848,0.554340798139831
29,0.499138814679416,0.496263954646263,0.51946895639661,0.513982321668358,0.500649123123876,0.493753447216968,0.483754164849301,0.513982321668364,0.50070450096269,0.493666622629247,0.499620240419876,0.492549348718007,11.7434008256444,6.25478199093422,0.467378991503425,0.000555796706674734,0.421171323001739,0.51358666000511,0.415919058994987,0.510376749643305
30,0.467158850790146,0.462030439931108,0.506869389591499,0.50088421754044,0.492326341818734,0.476222480792718,0.47378175936375,0.500884217540437,0.489082396503153,0.481855338288536,0.478045473615951,0.470376148443133,12.6897401828256,5.91068626780915,0.534215343840632,0.000426538125326854,0.493735856908907,0.574694830772356,0.493277203533164,0.571261997623376
31,0.486643387574473,0.478969972901605,0.502323780733231,0.492317298580647,0.48132898247189,0.46962350461787,0.465157577360386,0.492317298580644,0.481131294379974,0.469988798656691,0.476178843845149,0.464317307692898,12.7674693738293,5.95222200658851,0.533797823804509,0.000456477828268819,0.491921753966504,0.575673893642514,0.488042779783995,0.571936296171099
32,0.498229026377168,0.495971759397646,0.521294896122876,0.521292765668773,0.497098791319731,0.497158538480072,0.478469969603956,0.521292765668767,0.497796571513639,0.49593106898854,0.503586014724592,0.501995449702582,11.7933671942057,6.01362077764997,0.49008449591864,0.000516485140353837,0.445540929433868,0.534628062403412,0.446998455088301,0.533987686899553
33,0.502808491524569,0.504357430980658,0.512068762493345,0.514414355567171,0.488815206217197,0.48996170554591,0.466598089561542,0.514414355567177,0.488233715262533,0.490854354397927,0.504193233734305,0.506276909447707,12.8880267795873,6.17503871461405,0.520870120754684,0.000385198770393601,0.482402217298114,0.559338024211255,0.48347065169339,0.559635750888894
34,0.487896910110828,0.483284709076122,0.503541332748497,0.511269120268534,0.477900940696536,0.484870391259907,0.453696093272161,0.511269120268534,0.477567943459621,0.485408105099691,0.472798493641297,0.480678918650729,11.8372577952512,6.01219352845257,0.492095751191252,0.000544308250890458,0.446368138344956,0.537823364037549,0.439056056297139,0.528791594103847
35,0.545887730710206,0.542791076340914,0.587095112922061,0.585293977714274,0.568411716732864,0.572202128522017,0.551228247900875,0.585293977714271,0.571470350674375,0.568989103320501,0.561794306112058,0.561613351548343,12.5851411029134,6.07449623204712,0.517327920094521,0.000465917135565891,0.47502109714609,0.559634743042953,0.468034856735453,0.557630093343751
36,0.506026550276976,0.497072964080343,0.539301177045401,0.53448734663637,0.527171514364258,0.518873606315229,0.510875586729919,0.534487346636366,0.525785497539379,0.520551113175244,0.510934909893107,0.506776414262761,12.5875639034072,5.65652829629667,0.550625654042118,0.000421795826876366,0.510371823807863,0.590879484276373,0.50654585734121,0.591717853074357
37,0.517970892697723,0.523876635845208,0.532573193735417,0.542779007186334,0.519334073227452,0.524580365158476,0.503212718655263,0.542779007186341,0.517723653455752,0.526921117070301,0.520567245522481,0.529661740525819,12.5869733085607,5.87581951340225,0.533182491981138,0.000403823321889956,0.493795594751571,0.572569389210705,0.493788982403911,0.569760249895289
38,0.509351439046962,0.509529597958634,0.528307840800224,0.531632992732183,0.506913532628019,0.510419655572543,0.485644953161848,0.531632992732174,0.507108782257822,0.510138521736433,0.510214651413043,0.513064495925952,11.7517796903672,5.7388469857897,0.511661455796881,0.000502782498385863,0.467712744259464,0.555610167334299,0.467561292171914,0.551874378612449
39,0.471781909542077,0.469483875677767,0.478183190077454,0.472218455334886,0.463201625953435,0.444422700190088,0.441107100721121,0.472218455334886,0.458017552365715,0.453061066700336,0.467879591872903,0.463251848984973,12.2218416961046,5.78919776823779,0.526323616997677,0.000456148289804645,0.484462665382675,0.568184568612679,0.477160017362543,0.562498660967154
40,0.502635597193945,0.505034246474393,0.527383639220213,0.529062466156045,0.491855595777562,0.506809948197266,0.469885839745499,0.529062466156045,0.496437390932336,0.499433735286162,0.499504923607859,0.50242352405257,11.9860800706402,6.05045604577671,0.495209775830112,0.000424531339221112,0.454825625563555,0.535593926096668,0.458764860337363,0.539808355207325
41,0.501209063626719,0.503714341871046,0.527524976447971,0.525961136096878,0.511949584830579,0.499354306744139,0.481839121720398,0.52596113609687,0.508275299480018,0.504115224018506,0.494585277253935,0.491720898603321,12.301315795006,5.57963258931718,0.546419856030171,0.000465769619920548,0.504119731067155,0.588719980993187,0.500409033606609,0.583065848641257
42,0.48709434410352,0.484001482090836,0.504545910009107,0.503829412773904,0.467963045586767,0.488639802069784,0.454060200798462,0.503829412773911,0.475642001256492,0.476612822505952,0.470734461987574,0.471676581714557,12.4977832330306,6.13707579416104,0.508946852435297,0.000447735801571527,0.467473706240233,0.550419998630361,0.465318349319141,0.5496140737653
43,0.518774947704147,0.513699329688997,0.535863937812525,0.533295010661523,0.530537675757005,0.518604980660045,0.518546048408403,0.533295010661521,0.52700852734284,0.523615169086057,0.523319313019389,0.520237554696695,12.0403333997067,6.24352266229856,0.481449354014512,0.000558865110854457,0.435114311014009,0.527784397015016,0.430891128606454,0.52045889296362
44,0.502885523388513,0.507645167890452,0.512160044540586,0.518580628311817,0.498341316805741,0.496154261248982,0.480283510099298,0.518580628311818,0.494694124204046,0.501885849325919,0.490867094970006,0.49809939255782,12.0917116689787,5.93825088454384,0.508899066806364,0.000479702000475776,0.465970950087508,0.55182718352522,0.46206290984691,0.55010660804511
45,0.483330870854378,0.487449169334461,0.534745606800695,0.527766059372145,0.504463796098099,0.497787007369066,0.480905256349412,0.527766059372146,0.505136662680017,0.496446130798355,0.493007082174462,0.483288254533885,11.5272899020183,5.90945710795842,0.487350699237316,0.000477014094567992,0.444543020654001,0.530158377820631,0.442940387541891,0.532239370283707
46,0.527049210100927,0.52646767734986,0.559286273503951,0.554444476345474,0.541173643283755,0.53105847295845,0.519864327769659,0.554444476345465,0.539755472222615,0.533166044040721,0.537734780430117,0.531369848373532,12.7299093984912,6.10741096041822,0.520231388202804,0.000382504819248911,0.481898236576221,0.558564539829387,0.481659564567754,0.554086543597592
47,0.503345288313855,0.500536136576825,0.540337546099728,0.529437628332324,0.533172701126244,0.508133076752999,0.514630235687719,0.529437628332327,0.527770586008756,0.515943516083761,0.521561091942716,0.510151656013263,11.8872658298353,6.05268078250447,0.490826497098001,0.000494668957384457,0.447233834106529,0.534419160089474,0.442026080755,0.529400876688247
48,0.512034042190016,0.51280655242911,0.520059778029041,0.516750055510509,0.489685988946171,0.490164858452925,0.467478196649767,0.516750055510508,0.491717996717805,0.486545131835925,0.49543638909255,0.4903698808224,12.0271672688599,6.0905720854373,0.49359878770401,0.000495595965690896,0.449965297564002,0.537232277844017,0.450679395818342,0.537388863452219
49,0.488501300797866,0.482077243844441,0.510374458448473,0.499261076799392,0.489194728630789,0.482304287055635,0.475119559644479,0.4992610767994,0.49074489256427,0.479808177181521,0.486857340133013,0.475816745527356,12.3011560443082,5.91981663683105,0.51875932509854,0.000537851060598989,0.473303757404394,0.564214892792686,0.4688305884555,0.558086016252273
50,0.526004310554131,0.524838297848925,0.539293955480695,0.539216549435218,0.516133891223512,0.521900752601204,0.496895716330643,0.53921654943521,0.519190894216292,0.517988612503598,0.514670312221806,0.513690709089847,11.4067516852555,5.76315587728327,0.494759241166547,0.000558941492203884,0.448421031917047,0.541097450416047,0.448224563736079,0.538474456692145
1,0.507422102369808,0.499636707466081,0.538155899275551,0.527256275974617,0.514810688749346,0.508107644425271,0.495089281087177,0.527256275974612,0.516640083207978,0.505550033247479,0.515112482047467,0.504119508654147,11.9012048757753,5.96863329785645,0.49848495508169,0.000419386380637613,0.45834626153223,0.53862364863115,0.452585139202514,0.535755519310191
2,0.506540923453489,0.513271589484664,0.51935200928227,0.52740554613547,0.488317607263148,0.51140312110056,0.474105838980276,0.527405546135473,0.49314928774177,0.503562473088202,0.496204417042164,0.506662525237501,12.5391518396682,6.31990348900413,0.495986365759538,0.000431231297431736,0.455284791438466,0.53668794008061,0.453706009303865,0.534812036588191
3,0.506820291366127,0.513501508246205,0.570382063481271,0.574081994782464,0.550123680437057,0.546303874713696,0.517349340801326,0.574081994782464,0.549476954108502,0.547198029685932,0.526675734366726,0.527268736099464,12.4704521622525,5.85976085544674,0.530108389077986,0.000398362731577308,0.490988697493985,0.569228080661987,0.490545097309907,0.571092271594689
4,0.45879867174017,0.465517420188575,0.482438029729397,0.486337165320449,0.449708264541951,0.457161091076654,0.421225124434833,0.486337165320448,0.450693048806982,0.455579551966605,0.44956128383191,0.45436637133146,11.0527210848455,5.81409911642497,0.473966720792697,0.000559760540056757,0.427594573002434,0.520338868582961,0.426565618473315,0.518794966716782
5,0.521426829157731,0.530352931157983,0.556810413300203,0.564515378820448,0.525322403045302,0.533687107394861,0.500774376878076,0.564515378820458,0.524778630303899,0.534741143545606,0.534522609528369,0.543421488267343,11.8258879310872,6.16372209325269,0.478794139673025,0.000526658952797017,0.433813999243442,0.523774280102608,0.433533538446944,0.525118317553505
6,0.5033043854006,0.50211927562549,0.54698358959352,0.545580086395677,0.537025444537515,0.522902067424684,0.516553387930995,0.545580086395686,0.53273924699865,0.529018876017498,0.515468144779345,0.513125756666484,12.2714957150313,6.06981487713629,0.505372856081317,0.000413935645418564,0.465495855499027,0.545249856663607,0.466521745419485,0.546089515571815
7,0.494441014845599,0.503517797904585,0.530810344315465,0.548037880145297,0.500655872699343,0.525017731850837,0.47592917976714,0.548037880145288,0.50314885891049,0.521200648505331,0.498636799999518,0.517186461677377,11.8504508945348,6.05522342170367,0.489030124204282,0.000461536819459423,0.446922644516758,0.531137603891807,0.448119102335423,0.532246964351889
8,0.479858937205339,0.484518721573094,0.494002570346589,0.502102179551645,0.464698800953551,0.482192470012149,0.446686306825958,0.50210217955164,0.467579995036821,0.477402570981457,0.464979455557604,0.474630561691481,11.8653069643343,5.87509475316729,0.504851010527823,0.000523439151115554,0.460008577019755,0.549693444035892,0.456111283329313,0.546269187638119
9,0.504446325951701,0.505001231348164,0.565662168145404,0.566397950280208,0.540583825262219,0.54185185527888,0.511134105263431,0.566397950280201,0.542762107472912,0.538775376828224,0.523632338385285,0.521073085419786,11.8076740021677,5.95261238243169,0.495869179540452,0.000532160665827573,0.450654708252565,0.54108365082834,0.446460050541717,0.538295403883637
10,0.497894421523375,0.48884917964712,0.538051933163074,0.529364000231102,0.539568410456157,0.512813582333407,0.524094444361709,0.529364000231093,0.532714971540021,0.521252620185147,0.51630922905354,0.506377975781157,12.2323852536313,6.31992731194528,0.483344647760409,0.000428854805804125,0.442755380435448,0.523933915085369,0.445775929743655,0.518757165961003
11,0.46640380046423,0.475444621364395,0.47673756860276,0.482014767559648,0.459160808598391,0.460498112821769,0.443126216626934,0.482014767559644,0.457676384276748,0.463177030677844,0.466272593937052,0.472324640436332,11.623364271081,5.87464904902812,0.494582729060273,0.000538292241779879,0.449108522348978,0.540056935771568,0.445116439766526,0.540820208613125
12,0.488175543890672,0.487471104611225,0.508707548657891,0.506718394886183,0.480879140744406,0.480177133449698,0.457640461624977,0.50671839488617,0.480534182080505,0.480768279404932,0.480987583909889,0.481206380339087,12.2341854087758,5.9129061527083,0.516689836295365,0.000464107549348174,0.474465251494849,0.558914421095881,0.472902326852094,0.557242317729252
13,0.506198421495118,0.501439901415222,0.513839466489157,0.514390192577428,0.505639501315158,0.493584129697361,0.491577070512907,0.51439019257743,0.500964736613564,0.501789806970843,0.505693479326051,0.506533467705757,12.2151948791277,5.93472033101994,0.514152627956783,0.000448991201926627,0.472621379464578,0.555683876448989,0.472703952690302,0.553432159755797
14,0.489795965157222,0.50085886302771,0.493450936037456,0.51044524605584,0.476320777084668,0.493346051706511,0.457992651469714,0.510445246055837,0.476017495281508,0.493721699977258,0.475930387185687,0.493637355385824,11.4748186636725,5.6769146770697,0.505271948650313,0.000550939381657088,0.459266636689911,0.551277260610715,0.460340623975546,0.549912891043949
15,0.506045835019939,0.496252980952261,0.517423798126518,0.503864765684052,0.504250510346363,0.484258953950357,0.48891622923378,0.503864765684051,0.502090974609506,0.487769566044286,0.515206274200986,0.500683957670967,11.725572362342,6.02351873084927,0.486292136135337,0.000548629568308387,0.44038336410195,0.532200908168724,0.438036351575745,0.52720154759157
16,0.538059458258008,0.535058044921685,0.554142629977092,0.549406773725053,0.540771578609207,0.528273508820576,0.5188849164773,0.549406773725052,0.537245176181754,0.532877011446295,0.538614903897367,0.533990916902789,12.0604091069876,6.27103291532843,0.480031493152657,0.000527202220460602,0.435028159385908,0.525034826919407,0.43243328519862,0.519835816722765
